idx,glass_id,cooling_type,cooling_chunks,fatigue_cycles,t_battery,label_cooling,label_fatigue,label_fatigue_cont,sample_passed,mean_bond,std_bond,mean_coord,energy
602,66,fast,40,400,0.38,0,8,1.0000,1,1.14339,0.16922,15.23,-6.1970
603,67,fast,40,0,0.38,0,0,0.0000,1,1.11834,0.13706,14.48,-6.5386
604,67,fast,40,50,0.38,0,1,0.1250,1,1.13114,0.15204,14.92,-6.1133
605,67,fast,40,100,0.38,0,2,0.2500,1,1.12844,0.14984,14.80,-6.1109
606,67,fast,40,150,0.38,0,3,0.3750,1,1.13122,0.15264,14.91,-6.1041
607,67,fast,40,200,0.38,0,4,0.5000,1,1.12831,0.14936,14.80,-6.1024
608,67,fast,40,250,0.38,0,5,0.6250,1,1.12924,0.14973,14.85,-6.1342
609,67,fast,40,300,0.38,0,6,0.7500,1,1.12889,0.14955,14.84,-6.2312
610,67,fast,40,350,0.38,0,7,0.8750,1,1.12923,0.14971,14.85,-6.1994
611,67,fast,40,400,0.38,0,8,1.0000,1,1.12600,0.14562,14.74,-6.1725
612,68,fast,40,0,0.38,0,0,0.0000,1,1.12392,0.14628,14.59,-6.1022
613,68,fast,40,50,0.38,0,1,0.1250,1,1.12544,0.14473,14.71,-6.2696
614,68,fast,40,100,0.38,0,2,0.2500,1,1.12473,0.14412,14.68,-6.2780
615,68,fast,40,150,0.38,0,3,0.3750,1,1.12358,0.14220,14.65,-6.3159
616,68,fast,40,200,0.38,0,4,0.5000,1,1.13298,0.15328,14.98,-6.2151
617,68,fast,40,250,0.38,0,5,0.6250,1,1.12793,0.14759,14.80,-6.2704
618,68,fast,40,300,0.38,0,6,0.7500,1,1.12359,0.14275,14.64,-6.2556
619,68,fast,40,350,0.38,0,7,0.8750,1,1.12670,0.14602,14.77,-6.2296
620,68,fast,40,400,0.38,0,8,1.0000,1,1.12534,0.14452,14.71,-6.2811
621,69,fast,40,0,0.38,0,0,0.0000,1,1.12934,0.15311,14.74,-6.0892
622,69,fast,40,50,0.38,0,1,0.1250,1,1.13758,0.16191,15.04,-6.2890
623,69,fast,40,100,0.38,0,2,0.2500,1,1.13577,0.15911,15.01,-6.2387
624,69,fast,40,150,0.38,0,3,0.3750,1,1.13882,0.16325,15.09,-6.2681
625,69,fast,40,200,0.38,0,4,0.5000,1,1.14178,0.16547,15.22,-6.2880
626,69,fast,40,250,0.38,0,5,0.6250,1,1.14118,0.16490,15.18,-6.2747
627,69,fast,40,300,0.38,0,6,0.7500,1,1.13641,0.16077,14.99,-6.2559
628,69,fast,40,350,0.38,0,7,0.8750,1,1.14128,0.16515,15.19,-6.3363
629,69,fast,40,400,0.38,0,8,1.0000,1,1.13873,0.16299,15.09,-6.2210
630,70,fast,40,0,0.38,0,0,0.0000,1,1.13219,0.15205,14.98,-6.7087
631,70,fast,40,50,0.38,0,1,0.1250,1,1.13134,0.15231,14.92,-6.1719
632,70,fast,40,100,0.38,0,2,0.2500,1,1.13359,0.15340,15.03,-6.2769
633,70,fast,40,150,0.38,0,3,0.3750,1,1.12637,0.14582,14.75,-6.2030
634,70,fast,40,200,0.38,0,4,0.5000,1,1.13011,0.15011,14.88,-6.1793
635,70,fast,40,250,0.38,0,5,0.6250,1,1.12289,0.14171,14.62,-6.2294
636,70,fast,40,300,0.38,0,6,0.7500,1,1.12374,0.14252,14.66,-6.2208
637,70,fast,40,350,0.38,0,7,0.8750,1,1.12913,0.14876,14.85,-6.2208
638,70,fast,40,400,0.38,0,8,1.0000,1,1.12813,0.14781,14.81,-6.2601
639,71,fast,40,0,0.38,0,0,0.0000,1,1.12362,0.14631,14.55,-5.9538
640,71,fast,40,50,0.38,0,1,0.1250,1,1.12519,0.14851,14.62,-5.4079
641,71,fast,40,100,0.38,0,2,0.2500,1,1.12113,0.14382,14.48,-5.5599
642,71,fast,40,150,0.38,0,3,0.3750,1,1.12493,0.14825,14.59,-5.5327
643,71,fast,40,200,0.38,0,4,0.5000,1,1.12322,0.14609,14.54,-5.4882
644,71,fast,40,250,0.38,0,5,0.6250,1,1.12458,0.14603,14.62,-5.4756
645,71,fast,40,300,0.38,0,6,0.7500,1,1.13555,0.15961,14.98,-6.2353
646,71,fast,40,350,0.38,0,7,0.8750,1,1.13950,0.16349,15.11,-6.2825
647,71,fast,40,400,0.38,0,8,1.0000,1,1.13865,0.16271,15.09,-6.2509
648,72,fast,40,0,0.38,0,0,0.0000,1,1.12390,0.14673,14.57,-5.9973
649,72,fast,40,50,0.38,0,1,0.1250,1,1.12822,0.14864,14.80,-6.0077
650,72,fast,40,100,0.38,0,2,0.2500,1,1.12708,0.14758,14.75,-6.0835
651,72,fast,40,150,0.38,0,3,0.3750,1,1.13059,0.15195,14.87,-6.0809
652,72,fast,40,200,0.38,0,4,0.5000,1,1.12645,0.14732,14.71,-6.0951
653,72,fast,40,250,0.38,0,5,0.6250,1,1.12336,0.14212,14.63,-6.1278
654,72,fast,40,300,0.38,0,6,0.7500,1,1.12282,0.14209,14.60,-6.1385
655,72,fast,40,350,0.38,0,7,0.8750,1,1.12831,0.14935,14.78,-6.0289
656,72,fast,40,400,0.38,0,8,1.0000,1,1.13102,0.15217,14.88,-6.1575
657,73,fast,40,0,0.38,0,0,0.0000,1,1.12272,0.14568,14.51,-5.9866
658,73,fast,40,50,0.38,0,1,0.1250,1,1.13072,0.15370,14.85,-6.1046
659,73,fast,40,100,0.38,0,2,0.2500,1,1.13771,0.16135,15.06,-6.2596
660,73,fast,40,150,0.38,0,3,0.3750,1,1.14160,0.16575,15.20,-6.2431
661,73,fast,40,200,0.38,0,4,0.5000,1,1.14285,0.16655,15.26,-6.2668
662,73,fast,40,250,0.38,0,5,0.6250,1,1.13573,0.16044,14.95,-6.2259
663,73,fast,40,300,0.38,0,6,0.7500,1,1.14018,0.16362,15.16,-6.2681
664,73,fast,40,350,0.38,0,7,0.8750,1,1.14110,0.16517,15.18,-6.2868
665,73,fast,40,400,0.38,0,8,1.0000,1,1.13799,0.16201,15.06,-6.2966
666,74,fast,40,0,0.38,0,0,0.0000,1,1.12467,0.14706,14.59,-6.0384
667,74,fast,40,50,0.38,0,1,0.1250,1,1.12447,0.14535,14.62,-5.5950
668,74,fast,40,100,0.38,0,2,0.2500,1,1.12385,0.14349,14.65,-5.6624
669,74,fast,40,150,0.38,0,3,0.3750,1,1.12507,0.14650,14.64,-5.7540
670,74,fast,40,200,0.38,0,4,0.5000,1,1.12613,0.14761,14.69,-5.7245
671,74,fast,40,250,0.38,0,5,0.6250,1,1.12325,0.14433,14.59,-5.6089
672,74,fast,40,300,0.38,0,6,0.7500,1,1.12559,0.14610,14.70,-5.6021
673,74,fast,40,350,0.38,0,7,0.8750,1,1.12744,0.14873,14.74,-5.6964
674,74,fast,40,400,0.38,0,8,1.0000,1,1.14209,0.16760,15.20,-6.3631
675,75,fast,40,0,0.38,0,0,0.0000,1,1.12262,0.14517,14.51,-5.9342
676,75,fast,40,50,0.38,0,1,0.1250,1,1.13058,0.15192,14.87,-6.1723
677,75,fast,40,100,0.38,0,2,0.2500,1,1.13153,0.15257,14.91,-6.2596
678,75,fast,40,150,0.38,0,3,0.3750,1,1.13171,0.15303,14.91,-6.3042
679,75,fast,40,200,0.38,0,4,0.5000,1,1.13212,0.15437,14.90,-6.2317
680,75,fast,40,250,0.38,0,5,0.6250,1,1.13089,0.15281,14.86,-6.2528
681,75,fast,40,300,0.38,0,6,0.7500,1,1.12769,0.14805,14.77,-6.1930
682,75,fast,40,350,0.38,0,7,0.8750,1,1.13028,0.15212,14.84,-6.3059
683,75,fast,40,400,0.38,0,8,1.0000,1,1.13408,0.15590,14.98,-6.3476
684,76,fast,40,0,0.38,0,0,0.0000,1,1.12436,0.14696,14.59,-6.0195
685,76,fast,40,50,0.38,0,1,0.1250,1,1.12854,0.15196,14.74,-5.8293
686,76,fast,40,100,0.38,0,2,0.2500,1,1.13288,0.15659,14.91,-6.0886
687,76,fast,40,150,0.38,0,3,0.3750,1,1.13187,0.15664,14.83,-6.1812
688,76,fast,40,200,0.38,0,4,0.5000,1,1.13536,0.15891,15.00,-6.2255
689,76,fast,40,250,0.38,0,5,0.6250,1,1.13260,0.15672,14.88,-6.2035
690,76,fast,40,300,0.38,0,6,0.7500,1,1.13135,0.15618,14.81,-6.2287
691,76,fast,40,350,0.38,0,7,0.8750,1,1.13519,0.15992,14.96,-6.1785
692,76,fast,40,400,0.38,0,8,1.0000,1,1.13240,0.15713,14.86,-6.1500
693,77,fast,40,0,0.38,0,0,0.0000,1,1.12511,0.14842,14.59,-5.9875
694,77,fast,40,50,0.38,0,1,0.1250,1,1.14548,0.17053,15.30,-6.8945
695,77,fast,40,100,0.38,0,2,0.2500,1,1.14432,0.16968,15.25,-6.9230
696,77,fast,40,150,0.38,0,3,0.3750,1,1.14560,0.17086,15.30,-6.8854
697,77,fast,40,200,0.38,0,4,0.5000,1,1.14416,0.16984,15.23,-6.8503
698,77,fast,40,250,0.38,0,5,0.6250,1,1.14541,0.17052,15.30,-6.9147
699,77,fast,40,300,0.38,0,6,0.7500,1,1.14446,0.16946,15.27,-6.8688
700,77,fast,40,350,0.38,0,7,0.8750,1,1.14431,0.16955,15.25,-6.8793
701,77,fast,40,400,0.38,0,8,1.0000,1,1.14507,0.16959,15.30,-6.8711
702,78,fast,40,0,0.38,0,0,0.0000,1,1.12046,0.14271,14.43,-6.0212
703,78,fast,40,50,0.38,0,1,0.1250,1,1.12657,0.14660,14.76,-6.2522
704,78,fast,40,100,0.38,0,2,0.2500,1,1.13270,0.15394,14.97,-6.2191
705,78,fast,40,150,0.38,0,3,0.3750,1,1.13233,0.15221,14.98,-6.2524
706,78,fast,40,200,0.38,0,4,0.5000,1,1.13326,0.15323,15.01,-6.2308
707,78,fast,40,250,0.38,0,5,0.6250,1,1.12577,0.14524,14.73,-6.2014
708,78,fast,40,300,0.38,0,6,0.7500,1,1.12968,0.14971,14.87,-6.1642
709,78,fast,40,350,0.38,0,7,0.8750,1,1.13064,0.15062,14.91,-6.1558
710,78,fast,40,400,0.38,0,8,1.0000,1,1.13061,0.15021,14.91,-6.3186
711,79,fast,40,0,0.38,0,0,0.0000,1,1.12573,0.14923,14.61,-6.0666
712,79,fast,40,50,0.38,0,1,0.1250,1,1.13186,0.15354,14.95,-6.1465
713,79,fast,40,100,0.38,0,2,0.2500,1,1.12950,0.15006,14.85,-6.1741
714,79,fast,40,150,0.38,0,3,0.3750,1,1.13004,0.15027,14.88,-6.2351
715,79,fast,40,200,0.38,0,4,0.5000,1,1.13314,0.15426,14.98,-6.1501
716,79,fast,40,250,0.38,0,5,0.6250,1,1.13131,0.15181,14.93,-6.1526
717,79,fast,40,300,0.38,0,6,0.7500,1,1.13098,0.15178,14.91,-6.1620
718,79,fast,40,350,0.38,0,7,0.8750,1,1.12245,0.14164,14.59,-6.2362
719,79,fast,40,400,0.38,0,8,1.0000,1,1.12548,0.14451,14.72,-6.3208
720,80,fast,40,0,0.38,0,0,0.0000,1,1.11970,0.14122,14.42,-5.9639
721,80,fast,40,50,0.38,0,1,0.1250,1,1.12204,0.14224,14.58,-6.0270
722,80,fast,40,100,0.38,0,2,0.2500,1,1.12310,0.14168,14.64,-6.2177
723,80,fast,40,150,0.38,0,3,0.3750,1,1.12653,0.14666,14.73,-6.2943
724,80,fast,40,200,0.38,0,4,0.5000,1,1.12530,0.14484,14.70,-6.3021
725,80,fast,40,250,0.38,0,5,0.6250,1,1.12374,0.14304,14.64,-6.2314
726,80,fast,40,300,0.38,0,6,0.7500,1,1.12749,0.14706,14.79,-6.3160
727,80,fast,40,350,0.38,0,7,0.8750,1,1.12783,0.14729,14.80,-6.3024
728,80,fast,40,400,0.38,0,8,1.0000,1,1.12586,0.14569,14.72,-6.2685
729,81,fast,40,0,0.38,0,0,0.0000,1,1.12351,0.14694,14.52,-5.9155
730,81,fast,40,50,0.38,0,1,0.1250,1,1.12604,0.14551,14.73,-6.2606
731,81,fast,40,100,0.38,0,2,0.2500,1,1.12677,0.14656,14.75,-6.2307
732,81,fast,40,150,0.38,0,3,0.3750,1,1.12733,0.14706,14.77,-6.2882
733,81,fast,40,200,0.38,0,4,0.5000,1,1.12439,0.14373,14.66,-6.3169
734,81,fast,40,250,0.38,0,5,0.6250,1,1.12281,0.14197,14.61,-6.1827
735,81,fast,40,300,0.38,0,6,0.7500,1,1.12794,0.14792,14.80,-6.2617
736,81,fast,40,350,0.38,0,7,0.8750,1,1.12674,0.14662,14.75,-6.2098
737,81,fast,40,400,0.38,0,8,1.0000,1,1.12387,0.14263,14.66,-6.2474
738,82,fast,40,0,0.38,0,0,0.0000,1,1.12064,0.14280,14.46,-6.0352
739,82,fast,40,50,0.38,0,1,0.1250,1,1.12372,0.14454,14.62,-5.7128
740,82,fast,40,100,0.38,0,2,0.2500,1,1.12668,0.14955,14.66,-5.9184
741,82,fast,40,150,0.38,0,3,0.3750,1,1.12491,0.14638,14.62,-6.0950
742,82,fast,40,200,0.38,0,4,0.5000,1,1.12818,0.14963,14.75,-6.0226
743,82,fast,40,250,0.38,0,5,0.6250,1,1.12822,0.14985,14.75,-6.0872
744,82,fast,40,300,0.38,0,6,0.7500,1,1.12954,0.15160,14.79,-6.0821
745,82,fast,40,350,0.38,0,7,0.8750,1,1.12563,0.14639,14.67,-6.0577
746,82,fast,40,400,0.38,0,8,1.0000,1,1.12520,0.14603,14.65,-6.0727
747,83,fast,40,0,0.38,0,0,0.0000,1,1.13609,0.15849,15.02,-6.4917
748,83,fast,40,50,0.38,0,1,0.1250,1,1.13279,0.15661,14.87,-6.5166
749,83,fast,40,100,0.38,0,2,0.2500,1,1.13588,0.15915,15.00,-6.4500
750,83,fast,40,150,0.38,0,3,0.3750,1,1.13545,0.15842,14.99,-6.4945
751,83,fast,40,200,0.38,0,4,0.5000,1,1.13521,0.15856,14.97,-6.4274
752,83,fast,40,250,0.38,0,5,0.6250,1,1.13401,0.15718,14.93,-6.4443
753,83,fast,40,300,0.38,0,6,0.7500,1,1.13584,0.15927,14.99,-6.4610
754,83,fast,40,350,0.38,0,7,0.8750,1,1.13409,0.15788,14.91,-6.5124
755,83,fast,40,400,0.38,0,8,1.0000,1,1.13416,0.15772,14.93,-6.4871
756,84,fast,40,0,0.38,0,0,0.0000,1,1.13010,0.15317,14.79,-6.1209
757,84,fast,40,50,0.38,0,1,0.1250,1,1.13685,0.16025,15.03,-6.5595
758,84,fast,40,100,0.38,0,2,0.2500,1,1.13430,0.15760,14.94,-6.4761
759,84,fast,40,150,0.38,0,3,0.3750,1,1.13788,0.16114,15.08,-6.4387
760,84,fast,40,200,0.38,0,4,0.5000,1,1.13598,0.15909,15.01,-6.5028
761,84,fast,40,250,0.38,0,5,0.6250,1,1.13662,0.15996,15.03,-6.3849
762,84,fast,40,300,0.38,0,6,0.7500,1,1.13734,0.16098,15.04,-6.4736
763,84,fast,40,350,0.38,0,7,0.8750,1,1.13464,0.15822,14.94,-6.5207
764,84,fast,40,400,0.38,0,8,1.0000,1,1.13577,0.15899,15.00,-6.4398
765,85,fast,40,0,0.38,0,0,0.0000,1,1.12540,0.14901,14.60,-5.9660
766,85,fast,40,50,0.38,0,1,0.1250,1,1.12899,0.15158,14.79,-5.9641
767,85,fast,40,100,0.38,0,2,0.2500,1,1.13303,0.15595,14.91,-6.0664
768,85,fast,40,150,0.38,0,3,0.3750,1,1.13225,0.15548,14.89,-6.1073
769,85,fast,40,200,0.38,0,4,0.5000,1,1.13646,0.15984,15.05,-6.0386
770,85,fast,40,250,0.38,0,5,0.6250,1,1.13419,0.15760,14.96,-6.0691
771,85,fast,40,300,0.38,0,6,0.7500,1,1.13673,0.15953,15.07,-6.1208
772,85,fast,40,350,0.38,0,7,0.8750,1,1.13750,0.16006,15.10,-6.1282
773,85,fast,40,400,0.38,0,8,1.0000,1,1.13386,0.15657,14.96,-6.0677
774,86,fast,40,0,0.38,0,0,0.0000,1,1.13052,0.15399,14.80,-6.5697
775,86,fast,40,50,0.38,0,1,0.1250,1,1.13136,0.15516,14.86,-6.1069
776,86,fast,40,100,0.38,0,2,0.2500,1,1.13180,0.15508,14.88,-6.1432
777,86,fast,40,150,0.38,0,3,0.3750,1,1.12993,0.15326,14.81,-6.1651
778,86,fast,40,200,0.38,0,4,0.5000,1,1.13108,0.15499,14.83,-6.1449
779,86,fast,40,250,0.38,0,5,0.6250,1,1.13200,0.15658,14.85,-6.1331
780,86,fast,40,300,0.38,0,6,0.7500,1,1.13211,0.15637,14.87,-6.1445
781,86,fast,40,350,0.38,0,7,0.8750,1,1.13113,0.15463,14.85,-6.1856
782,86,fast,40,400,0.38,0,8,1.0000,1,1.13104,0.15583,14.80,-6.2154
783,87,fast,40,0,0.38,0,0,0.0000,1,1.12478,0.14732,14.62,-6.1133
784,87,fast,40,50,0.38,0,1,0.1250,1,1.12616,0.14832,14.66,-6.0071
785,87,fast,40,100,0.38,0,2,0.2500,1,1.12636,0.14844,14.67,-6.0502
786,87,fast,40,150,0.38,0,3,0.3750,1,1.12472,0.14572,14.63,-6.0391
787,87,fast,40,200,0.38,0,4,0.5000,1,1.12445,0.14626,14.60,-5.9938
788,87,fast,40,250,0.38,0,5,0.6250,1,1.12587,0.14721,14.67,-6.0121
789,87,fast,40,300,0.38,0,6,0.7500,1,1.12441,0.14618,14.61,-5.8672
790,87,fast,40,350,0.38,0,7,0.8750,1,1.12266,0.14443,14.52,-6.0289
791,87,fast,40,400,0.38,0,8,1.0000,1,1.12016,0.14000,14.48,-6.0318
792,88,fast,40,0,0.38,0,0,0.0000,1,1.12404,0.14600,14.59,-6.0302
793,88,fast,40,50,0.38,0,1,0.1250,1,1.13015,0.15024,14.90,-6.2141
794,88,fast,40,100,0.38,0,2,0.2500,1,1.13022,0.15108,14.89,-6.2181
795,88,fast,40,150,0.38,0,3,0.3750,1,1.13014,0.15084,14.88,-6.2704
796,88,fast,40,200,0.38,0,4,0.5000,1,1.12637,0.14674,14.74,-6.1792
797,88,fast,40,250,0.38,0,5,0.6250,1,1.12976,0.14997,14.88,-6.1211
798,88,fast,40,300,0.38,0,6,0.7500,1,1.12570,0.14521,14.73,-6.1090
799,88,fast,40,350,0.38,0,7,0.8750,1,1.12897,0.14984,14.83,-6.1470
800,88,fast,40,400,0.38,0,8,1.0000,1,1.11912,0.13775,14.49,-6.1550
801,89,fast,40,0,0.38,0,0,0.0000,1,1.12332,0.14582,14.55,-5.9949
802,89,fast,40,50,0.38,0,1,0.1250,1,1.12715,0.15100,14.67,-6.1775
803,89,fast,40,100,0.38,0,2,0.2500,1,1.13208,0.15627,14.86,-6.1033
804,89,fast,40,150,0.38,0,3,0.3750,1,1.13553,0.15992,14.98,-6.1516
805,89,fast,40,200,0.38,0,4,0.5000,1,1.13464,0.15876,14.95,-6.1513
806,89,fast,40,250,0.38,0,5,0.6250,1,1.13312,0.15738,14.89,-6.2264
807,89,fast,40,300,0.38,0,6,0.7500,1,1.13023,0.15474,14.78,-6.2285
808,89,fast,40,350,0.38,0,7,0.8750,1,1.13579,0.16016,14.98,-6.2438
809,89,fast,40,400,0.38,0,8,1.0000,1,1.13684,0.16152,15.02,-6.2242
810,90,fast,40,0,0.38,0,0,0.0000,1,1.12565,0.14825,14.62,-5.9908
811,90,fast,40,50,0.38,0,1,0.1250,1,1.13375,0.15699,14.95,-6.3684
812,90,fast,40,100,0.38,0,2,0.2500,1,1.14177,0.16697,15.21,-6.2962
813,90,fast,40,150,0.38,0,3,0.3750,1,1.14154,0.16723,15.18,-6.3157
814,90,fast,40,200,0.38,0,4,0.5000,1,1.13395,0.15774,14.93,-6.2777
815,90,fast,40,250,0.38,0,5,0.6250,1,1.14114,0.16593,15.18,-6.3723
816,90,fast,40,300,0.38,0,6,0.7500,1,1.13627,0.16018,15.02,-6.3489
817,90,fast,40,350,0.38,0,7,0.8750,1,1.13627,0.16020,15.02,-6.3022
818,90,fast,40,400,0.38,0,8,1.0000,1,1.14135,0.16697,15.18,-6.3401
819,91,fast,40,0,0.38,0,0,0.0000,1,1.12524,0.14871,14.59,-5.9066
820,91,fast,40,50,0.38,0,1,0.1250,1,1.12431,0.14608,14.63,-6.1204
821,91,fast,40,100,0.38,0,2,0.2500,1,1.12905,0.14985,14.82,-6.1329
822,91,fast,40,150,0.38,0,3,0.3750,1,1.12852,0.14920,14.80,-6.0989
823,91,fast,40,200,0.38,0,4,0.5000,1,1.12577,0.14483,14.73,-6.1803
824,91,fast,40,250,0.38,0,5,0.6250,1,1.12505,0.14390,14.71,-6.1670
825,91,fast,40,300,0.38,0,6,0.7500,1,1.12689,0.14681,14.75,-6.2090
826,91,fast,40,350,0.38,0,7,0.8750,1,1.12493,0.14435,14.68,-6.2375
827,91,fast,40,400,0.38,0,8,1.0000,1,1.12754,0.14723,14.79,-6.1574
828,92,fast,40,0,0.38,0,0,0.0000,1,1.12261,0.14325,14.55,-6.1419
829,92,fast,40,50,0.38,0,1,0.1250,1,1.14364,0.16868,15.27,-6.3782
830,92,fast,40,100,0.38,0,2,0.2500,1,1.13674,0.16013,15.06,-6.3604
831,92,fast,40,150,0.38,0,3,0.3750,1,1.14411,0.17059,15.26,-6.3620
832,92,fast,40,200,0.38,0,4,0.5000,1,1.14157,0.16602,15.21,-6.4003
833,92,fast,40,250,0.38,0,5,0.6250,1,1.14059,0.16621,15.15,-6.3484
834,92,fast,40,300,0.38,0,6,0.7500,1,1.14349,0.16992,15.23,-6.3557
835,92,fast,40,350,0.38,0,7,0.8750,1,1.14188,0.16677,15.21,-6.3859
836,92,fast,40,400,0.38,0,8,1.0000,1,1.14421,0.16956,15.29,-6.3216
837,93,fast,40,0,0.38,0,0,0.0000,1,1.11887,0.14026,14.41,-5.9756
838,93,fast,40,50,0.38,0,1,0.1250,1,1.12799,0.15031,14.73,-5.5696
839,93,fast,40,100,0.38,0,2,0.2500,1,1.12090,0.13828,14.57,-5.6367
840,93,fast,40,150,0.38,0,3,0.3750,1,1.12185,0.13840,14.62,-5.9180
841,93,fast,40,200,0.38,0,4,0.5000,1,1.12439,0.13982,14.75,-5.8528
842,93,fast,40,250,0.38,0,5,0.6250,1,1.12472,0.14131,14.74,-5.8533
843,93,fast,40,300,0.38,0,6,0.7500,1,1.12250,0.13712,14.70,-5.9167
844,93,fast,40,350,0.38,0,7,0.8750,1,1.12230,0.13793,14.66,-5.9042
845,93,fast,40,400,0.38,0,8,1.0000,1,1.12074,0.13504,14.62,-5.8573
846,94,fast,40,0,0.38,0,0,0.0000,1,1.12581,0.14964,14.59,-5.8772
847,94,fast,40,50,0.38,0,1,0.1250,1,1.12491,0.14557,14.65,-6.1159
848,94,fast,40,100,0.38,0,2,0.2500,1,1.12990,0.15101,14.84,-6.1938
849,94,fast,40,150,0.38,0,3,0.3750,1,1.12432,0.14374,14.66,-6.1006
850,94,fast,40,200,0.38,0,4,0.5000,1,1.12667,0.14625,14.75,-6.2035
851,94,fast,40,250,0.38,0,5,0.6250,1,1.12831,0.14805,14.81,-6.1605
852,94,fast,40,300,0.38,0,6,0.7500,1,1.13023,0.15017,14.88,-6.1802
853,94,fast,40,350,0.38,0,7,0.8750,1,1.12371,0.14294,14.64,-6.2384
854,94,fast,40,400,0.38,0,8,1.0000,1,1.12493,0.14439,14.68,-6.1835
855,95,fast,40,0,0.38,0,0,0.0000,1,1.13285,0.15679,14.84,-7.0197
856,95,fast,40,50,0.38,0,1,0.1250,1,1.13493,0.15856,14.95,-6.5016
857,95,fast,40,100,0.38,0,2,0.2500,1,1.13208,0.15576,14.84,-6.5062
858,95,fast,40,150,0.38,0,3,0.3750,1,1.13495,0.15855,14.95,-6.3637
859,95,fast,40,200,0.38,0,4,0.5000,1,1.13434,0.15850,14.91,-6.5377
860,95,fast,40,250,0.38,0,5,0.6250,1,1.13285,0.15664,14.87,-6.4328
861,95,fast,40,300,0.38,0,6,0.7500,1,1.13308,0.15676,14.88,-6.4832
862,95,fast,40,350,0.38,0,7,0.8750,1,1.13452,0.15786,14.95,-6.4594
863,95,fast,40,400,0.38,0,8,1.0000,1,1.13510,0.15837,14.96,-6.4906
864,96,fast,40,0,0.38,0,0,0.0000,1,1.12142,0.14324,14.48,-6.0607
865,96,fast,40,50,0.38,0,1,0.1250,1,1.12793,0.14762,14.82,-6.2078
866,96,fast,40,100,0.38,0,2,0.2500,1,1.13155,0.15259,14.92,-6.2022
867,96,fast,40,150,0.38,0,3,0.3750,1,1.13181,0.15216,14.95,-6.1921
868,96,fast,40,200,0.38,0,4,0.5000,1,1.13237,0.15234,14.97,-6.3007
869,96,fast,40,250,0.38,0,5,0.6250,1,1.13040,0.15085,14.89,-6.2474
870,96,fast,40,300,0.38,0,6,0.7500,1,1.12700,0.14710,14.76,-6.2618
871,96,fast,40,350,0.38,0,7,0.8750,1,1.13160,0.15209,14.93,-6.2328
872,96,fast,40,400,0.38,0,8,1.0000,1,1.12685,0.14623,14.77,-6.2348
873,97,fast,40,0,0.38,0,0,0.0000,1,1.12146,0.14514,14.45,-6.0026
874,97,fast,40,50,0.38,0,1,0.1250,1,1.13289,0.15402,14.98,-6.1548
875,97,fast,40,100,0.38,0,2,0.2500,1,1.12588,0.14563,14.74,-6.2021
876,97,fast,40,150,0.38,0,3,0.3750,1,1.12461,0.14465,14.68,-6.1917
877,97,fast,40,200,0.38,0,4,0.5000,1,1.13083,0.15155,14.91,-6.2011
878,97,fast,40,250,0.38,0,5,0.6250,1,1.12672,0.14750,14.74,-6.1463
879,97,fast,40,300,0.38,0,6,0.7500,1,1.12587,0.14622,14.71,-6.2234
880,97,fast,40,350,0.38,0,7,0.8750,1,1.13169,0.15278,14.93,-6.2539
881,97,fast,40,400,0.38,0,8,1.0000,1,1.12797,0.14874,14.79,-6.1964
882,98,fast,40,0,0.38,0,0,0.0000,1,1.11948,0.13891,14.48,-6.1921
883,98,fast,40,50,0.38,0,1,0.1250,1,1.13384,0.15492,15.02,-6.1383
884,98,fast,40,100,0.38,0,2,0.2500,1,1.12448,0.14367,14.67,-6.1899
885,98,fast,40,150,0.38,0,3,0.3750,1,1.12739,0.14669,14.80,-6.2365
886,98,fast,40,200,0.38,0,4,0.5000,1,1.12442,0.14430,14.66,-6.2066
887,98,fast,40,250,0.38,0,5,0.6250,1,1.12752,0.14690,14.79,-6.3379
888,98,fast,40,300,0.38,0,6,0.7500,1,1.12571,0.14487,14.73,-6.2414
889,98,fast,40,350,0.38,0,7,0.8750,1,1.12613,0.14626,14.72,-6.2675
890,98,fast,40,400,0.38,0,8,1.0000,1,1.12292,0.14177,14.62,-6.2775
891,99,fast,40,0,0.38,0,0,0.0000,1,1.12589,0.14919,14.63,-6.0336
892,99,fast,40,50,0.38,0,1,0.1250,1,1.14211,0.16860,15.20,-6.2243
893,99,fast,40,100,0.38,0,2,0.2500,1,1.13861,0.16559,15.06,-6.2285
894,99,fast,40,150,0.38,0,3,0.3750,1,1.13992,0.16703,15.11,-6.2527
895,99,fast,40,200,0.38,0,4,0.5000,1,1.14293,0.16901,15.24,-6.2790
896,99,fast,40,250,0.38,0,5,0.6250,1,1.14215,0.16867,15.20,-6.1989
897,99,fast,40,300,0.38,0,6,0.7500,1,1.14186,0.16754,15.20,-6.2664
898,99,fast,40,350,0.38,0,7,0.8750,1,1.14173,0.16782,15.20,-6.2851
899,99,fast,40,400,0.38,0,8,1.0000,1,1.14285,0.16881,15.23,-6.2280
900,0,slow,4000,0,0.38,1,0,0.0000,1,1.11455,0.12905,14.37,-6.7219
901,0,slow,4000,50,0.38,1,1,0.1250,1,1.11520,0.13157,14.38,-6.1647
902,0,slow,4000,100,0.38,1,2,0.2500,1,1.11552,0.13206,14.39,-6.2009
903,0,slow,4000,150,0.38,1,3,0.3750,1,1.11916,0.13615,14.52,-6.1800
