idx,glass_id,cooling_type,cooling_chunks,fatigue_cycles,t_battery,label_cooling,label_fatigue,label_fatigue_cont,sample_passed,mean_bond,std_bond,mean_coord,energy
602,66,fast,40,400,0.44,0,8,1.0000,1,1.12851,0.14853,14.83,-6.0337
603,67,fast,40,0,0.44,0,0,0.0000,1,1.11834,0.13706,14.48,-6.5386
604,67,fast,40,50,0.44,0,1,0.1250,1,1.13003,0.15099,14.89,-5.9737
605,67,fast,40,100,0.44,0,2,0.2500,1,1.12969,0.15079,14.86,-5.9854
606,67,fast,40,150,0.44,0,3,0.3750,1,1.13044,0.15227,14.88,-5.9556
607,67,fast,40,200,0.44,0,4,0.5000,1,1.12712,0.14814,14.77,-5.9703
608,67,fast,40,250,0.44,0,5,0.6250,1,1.12739,0.14757,14.77,-6.0893
609,67,fast,40,300,0.44,0,6,0.7500,1,1.12608,0.14611,14.72,-6.1039
610,67,fast,40,350,0.44,0,7,0.8750,1,1.12313,0.14214,14.63,-6.0546
611,67,fast,40,400,0.44,0,8,1.0000,1,1.13013,0.15010,14.89,-6.1337
612,68,fast,40,0,0.44,0,0,0.0000,1,1.12392,0.14628,14.59,-6.1022
613,68,fast,40,50,0.44,0,1,0.1250,1,1.12698,0.14762,14.76,-6.0750
614,68,fast,40,100,0.44,0,2,0.2500,1,1.12996,0.15071,14.88,-6.0565
615,68,fast,40,150,0.44,0,3,0.3750,1,1.12853,0.14874,14.82,-6.1349
616,68,fast,40,200,0.44,0,4,0.5000,1,1.12676,0.14695,14.75,-5.9906
617,68,fast,40,250,0.44,0,5,0.6250,1,1.12967,0.14985,14.87,-6.0830
618,68,fast,40,300,0.44,0,6,0.7500,1,1.13333,0.15393,15.00,-6.0368
619,68,fast,40,350,0.44,0,7,0.8750,1,1.13006,0.14993,14.89,-6.1167
620,68,fast,40,400,0.44,0,8,1.0000,1,1.13112,0.15141,14.92,-6.1173
621,69,fast,40,0,0.44,0,0,0.0000,1,1.12934,0.15311,14.74,-6.0892
622,69,fast,40,50,0.44,0,1,0.1250,1,1.13092,0.15102,14.92,-6.1007
623,69,fast,40,100,0.44,0,2,0.2500,1,1.12603,0.14523,14.74,-6.1152
624,69,fast,40,150,0.44,0,3,0.3750,1,1.12857,0.14862,14.82,-6.1327
625,69,fast,40,200,0.44,0,4,0.5000,1,1.12851,0.14896,14.81,-6.1061
626,69,fast,40,250,0.44,0,5,0.6250,1,1.12270,0.14235,14.59,-6.0682
627,69,fast,40,300,0.44,0,6,0.7500,1,1.12534,0.14496,14.71,-6.0445
628,69,fast,40,350,0.44,0,7,0.8750,1,1.12469,0.14472,14.66,-6.1776
629,69,fast,40,400,0.44,0,8,1.0000,1,1.12396,0.14343,14.65,-6.0796
630,70,fast,40,0,0.44,0,0,0.0000,1,1.13219,0.15205,14.98,-6.7087
631,70,fast,40,50,0.44,0,1,0.1250,1,1.13209,0.15327,14.95,-6.0141
632,70,fast,40,100,0.44,0,2,0.2500,1,1.12524,0.14414,14.72,-6.1408
633,70,fast,40,150,0.44,0,3,0.3750,1,1.12422,0.14448,14.64,-6.0693
634,70,fast,40,200,0.44,0,4,0.5000,1,1.12834,0.14879,14.80,-6.0440
635,70,fast,40,250,0.44,0,5,0.6250,1,1.12576,0.14497,14.73,-6.0936
636,70,fast,40,300,0.44,0,6,0.7500,1,1.12579,0.14565,14.72,-6.0915
637,70,fast,40,350,0.44,0,7,0.8750,1,1.12595,0.14590,14.71,-6.1218
638,70,fast,40,400,0.44,0,8,1.0000,1,1.12832,0.14805,14.83,-6.1014
639,71,fast,40,0,0.44,0,0,0.0000,1,1.12362,0.14631,14.55,-5.9538
640,71,fast,40,50,0.44,0,1,0.1250,1,1.12787,0.14868,14.77,-5.9004
641,71,fast,40,100,0.44,0,2,0.2500,1,1.13454,0.15681,15.02,-6.0274
642,71,fast,40,150,0.44,0,3,0.3750,1,1.13307,0.15517,14.95,-5.8912
643,71,fast,40,200,0.44,0,4,0.5000,1,1.13071,0.15228,14.87,-5.8942
644,71,fast,40,250,0.44,0,5,0.6250,1,1.13488,0.15686,15.02,-5.8249
645,71,fast,40,300,0.44,0,6,0.7500,1,1.13673,0.15864,15.09,-5.9262
646,71,fast,40,350,0.44,0,7,0.8750,1,1.13478,0.15692,15.02,-5.9833
647,71,fast,40,400,0.44,0,8,1.0000,1,1.13529,0.15754,15.03,-5.8559
648,72,fast,40,0,0.44,0,0,0.0000,1,1.12390,0.14673,14.57,-5.9973
649,72,fast,40,50,0.44,0,1,0.1250,1,1.12513,0.14580,14.68,-5.9413
650,72,fast,40,100,0.44,0,2,0.2500,1,1.12819,0.14963,14.77,-5.9577
651,72,fast,40,150,0.44,0,3,0.3750,1,1.12554,0.14527,14.70,-6.0216
652,72,fast,40,200,0.44,0,4,0.5000,1,1.13836,0.16233,15.08,-6.1266
653,72,fast,40,250,0.44,0,5,0.6250,1,1.13928,0.16340,15.12,-6.1627
654,72,fast,40,300,0.44,0,6,0.7500,1,1.14226,0.16613,15.23,-6.1660
655,72,fast,40,350,0.44,0,7,0.8750,1,1.13882,0.16247,15.11,-6.0663
656,72,fast,40,400,0.44,0,8,1.0000,1,1.13759,0.16147,15.05,-6.1835
657,73,fast,40,0,0.44,0,0,0.0000,1,1.12272,0.14568,14.51,-5.9866
658,73,fast,40,50,0.44,0,1,0.1250,1,1.12339,0.14311,14.62,-6.1358
659,73,fast,40,100,0.44,0,2,0.2500,1,1.13018,0.15122,14.86,-6.1083
660,73,fast,40,150,0.44,0,3,0.3750,1,1.12410,0.14361,14.65,-6.1493
661,73,fast,40,200,0.44,0,4,0.5000,1,1.12894,0.14910,14.84,-6.0878
662,73,fast,40,250,0.44,0,5,0.6250,1,1.13019,0.15092,14.88,-6.1017
663,73,fast,40,300,0.44,0,6,0.7500,1,1.12532,0.14497,14.70,-6.1481
664,73,fast,40,350,0.44,0,7,0.8750,1,1.12596,0.14579,14.72,-6.0556
665,73,fast,40,400,0.44,0,8,1.0000,1,1.12386,0.14408,14.62,-6.0925
666,74,fast,40,0,0.44,0,0,0.0000,1,1.12467,0.14706,14.59,-6.0384
667,74,fast,40,50,0.44,0,1,0.1250,1,1.12392,0.14606,14.59,-5.4605
668,74,fast,40,100,0.44,0,2,0.2500,1,1.12226,0.14391,14.54,-5.4749
669,74,fast,40,150,0.44,0,3,0.3750,1,1.14628,0.17165,15.33,-6.8139
670,74,fast,40,200,0.44,0,4,0.5000,1,1.14433,0.16926,15.27,-6.8149
671,74,fast,40,250,0.44,0,5,0.6250,1,1.14331,0.16879,15.22,-6.6911
672,74,fast,40,300,0.44,0,6,0.7500,1,1.14111,0.16667,15.13,-6.7029
673,74,fast,40,350,0.44,0,7,0.8750,1,1.14157,0.16724,15.15,-6.7224
674,74,fast,40,400,0.44,0,8,1.0000,1,1.14511,0.17043,15.29,-6.7519
675,75,fast,40,0,0.44,0,0,0.0000,1,1.12262,0.14517,14.51,-5.9342
676,75,fast,40,50,0.44,0,1,0.1250,1,1.12035,0.14259,14.45,-5.2978
677,75,fast,40,100,0.44,0,2,0.2500,1,1.12507,0.14685,14.63,-5.3350
678,75,fast,40,150,0.44,0,3,0.3750,1,1.12323,0.14596,14.55,-5.3824
679,75,fast,40,200,0.44,0,4,0.5000,1,1.12162,0.14520,14.47,-5.3499
680,75,fast,40,250,0.44,0,5,0.6250,1,1.12346,0.14417,14.59,-5.4794
681,75,fast,40,300,0.44,0,6,0.7500,1,1.12856,0.15190,14.74,-5.9028
682,75,fast,40,350,0.44,0,7,0.8750,1,1.13371,0.15868,14.90,-6.0782
683,75,fast,40,400,0.44,0,8,1.0000,1,1.12988,0.15314,14.80,-6.0754
684,76,fast,40,0,0.44,0,0,0.0000,1,1.12436,0.14696,14.59,-6.0195
685,76,fast,40,50,0.44,0,1,0.1250,1,1.12698,0.15112,14.67,-5.3600
686,76,fast,40,100,0.44,0,2,0.2500,1,1.13002,0.15401,14.78,-5.2204
687,76,fast,40,150,0.44,0,3,0.3750,1,1.14316,0.16818,15.22,-6.8037
688,76,fast,40,200,0.44,0,4,0.5000,1,1.14482,0.16995,15.28,-6.7909
689,76,fast,40,250,0.44,0,5,0.6250,1,1.14539,0.17017,15.31,-6.8275
690,76,fast,40,300,0.44,0,6,0.7500,1,1.14067,0.16651,15.11,-6.7702
691,76,fast,40,350,0.44,0,7,0.8750,1,1.14010,0.16616,15.08,-6.7421
692,76,fast,40,400,0.44,0,8,1.0000,1,1.14296,0.16863,15.20,-6.7661
693,77,fast,40,0,0.44,0,0,0.0000,1,1.12511,0.14842,14.59,-5.9875
694,77,fast,40,50,0.44,0,1,0.1250,1,1.13599,0.16254,14.95,-5.9673
695,77,fast,40,100,0.44,0,2,0.2500,1,1.13581,0.16201,14.98,-6.0325
696,77,fast,40,150,0.44,0,3,0.3750,1,1.13296,0.15906,14.86,-6.0207
697,77,fast,40,200,0.44,0,4,0.5000,1,1.13912,0.16455,15.10,-5.9609
698,77,fast,40,250,0.44,0,5,0.6250,1,1.13848,0.16492,15.05,-6.0341
699,77,fast,40,300,0.44,0,6,0.7500,1,1.13595,0.16164,14.98,-6.0409
700,77,fast,40,350,0.44,0,7,0.8750,1,1.13920,0.16529,15.09,-6.0430
701,77,fast,40,400,0.44,0,8,1.0000,1,1.13794,0.16343,15.05,-5.9543
702,78,fast,40,0,0.44,0,0,0.0000,1,1.12046,0.14271,14.43,-6.0212
703,78,fast,40,50,0.44,0,1,0.1250,1,1.11611,0.13305,14.41,-6.0297
704,78,fast,40,100,0.44,0,2,0.2500,1,1.12921,0.15050,14.84,-6.0230
705,78,fast,40,150,0.44,0,3,0.3750,1,1.12702,0.14723,14.77,-6.0708
706,78,fast,40,200,0.44,0,4,0.5000,1,1.12848,0.14789,14.84,-6.0866
707,78,fast,40,250,0.44,0,5,0.6250,1,1.12662,0.14597,14.77,-6.0068
708,78,fast,40,300,0.44,0,6,0.7500,1,1.12823,0.14843,14.81,-6.0156
709,78,fast,40,350,0.44,0,7,0.8750,1,1.12661,0.14684,14.75,-6.0350
710,78,fast,40,400,0.44,0,8,1.0000,1,1.13031,0.15070,14.88,-6.1844
711,79,fast,40,0,0.44,0,0,0.0000,1,1.12573,0.14923,14.61,-6.0666
712,79,fast,40,50,0.44,0,1,0.1250,1,1.12684,0.14728,14.76,-5.9671
713,79,fast,40,100,0.44,0,2,0.2500,1,1.13918,0.16294,15.11,-6.0911
714,79,fast,40,150,0.44,0,3,0.3750,1,1.13957,0.16410,15.10,-6.1971
715,79,fast,40,200,0.44,0,4,0.5000,1,1.13562,0.15971,14.98,-6.0952
716,79,fast,40,250,0.44,0,5,0.6250,1,1.14118,0.16532,15.19,-6.1062
717,79,fast,40,300,0.44,0,6,0.7500,1,1.13957,0.16337,15.13,-6.1892
718,79,fast,40,350,0.44,0,7,0.8750,1,1.13926,0.16339,15.11,-6.1864
719,79,fast,40,400,0.44,0,8,1.0000,1,1.13928,0.16388,15.10,-6.2399
720,80,fast,40,0,0.44,0,0,0.0000,1,1.11970,0.14122,14.42,-5.9639
721,80,fast,40,50,0.44,0,1,0.1250,1,1.14160,0.16601,15.20,-6.0982
722,80,fast,40,100,0.44,0,2,0.2500,1,1.14178,0.16820,15.16,-6.1363
723,80,fast,40,150,0.44,0,3,0.3750,1,1.14079,0.16680,15.12,-6.1668
724,80,fast,40,200,0.44,0,4,0.5000,1,1.14372,0.16787,15.28,-6.1987
725,80,fast,40,250,0.44,0,5,0.6250,1,1.14514,0.16953,15.33,-6.1611
726,80,fast,40,300,0.44,0,6,0.7500,1,1.14044,0.16515,15.15,-6.1914
727,80,fast,40,350,0.44,0,7,0.8750,1,1.14406,0.16909,15.27,-6.2042
728,80,fast,40,400,0.44,0,8,1.0000,1,1.14115,0.16665,15.16,-6.1562
729,81,fast,40,0,0.44,0,0,0.0000,1,1.12351,0.14694,14.52,-5.9155
730,81,fast,40,50,0.44,0,1,0.1250,1,1.12120,0.14268,14.52,-5.6432
731,81,fast,40,100,0.44,0,2,0.2500,1,1.12293,0.14440,14.57,-5.6079
732,81,fast,40,150,0.44,0,3,0.3750,1,1.12054,0.14101,14.50,-5.6819
733,81,fast,40,200,0.44,0,4,0.5000,1,1.11763,0.13816,14.38,-5.7306
734,81,fast,40,250,0.44,0,5,0.6250,1,1.11991,0.14056,14.48,-5.4949
735,81,fast,40,300,0.44,0,6,0.7500,1,1.11973,0.14059,14.47,-5.6628
736,81,fast,40,350,0.44,0,7,0.8750,1,1.12029,0.14135,14.48,-5.6397
737,81,fast,40,400,0.44,0,8,1.0000,1,1.12012,0.14159,14.47,-5.6314
738,82,fast,40,0,0.44,0,0,0.0000,1,1.12064,0.14280,14.46,-6.0352
739,82,fast,40,50,0.44,0,1,0.1250,1,1.13069,0.15332,14.84,-5.9110
740,82,fast,40,100,0.44,0,2,0.2500,1,1.13202,0.15527,14.88,-5.9574
741,82,fast,40,150,0.44,0,3,0.3750,1,1.13314,0.15495,14.95,-6.0139
742,82,fast,40,200,0.44,0,4,0.5000,1,1.13047,0.15242,14.85,-5.8840
743,82,fast,40,250,0.44,0,5,0.6250,1,1.12921,0.15053,14.81,-6.0706
744,82,fast,40,300,0.44,0,6,0.7500,1,1.12973,0.15140,14.83,-6.0272
745,82,fast,40,350,0.44,0,7,0.8750,1,1.12960,0.15105,14.83,-5.9653
746,82,fast,40,400,0.44,0,8,1.0000,1,1.13278,0.15675,14.89,-6.0739
747,83,fast,40,0,0.44,0,0,0.0000,1,1.13609,0.15849,15.02,-6.4917
748,83,fast,40,50,0.44,0,1,0.1250,1,1.13212,0.15586,14.85,-6.3733
749,83,fast,40,100,0.44,0,2,0.2500,1,1.13651,0.15979,15.03,-6.2441
750,83,fast,40,150,0.44,0,3,0.3750,1,1.13343,0.15694,14.90,-6.3735
751,83,fast,40,200,0.44,0,4,0.5000,1,1.13719,0.16050,15.05,-6.2937
752,83,fast,40,250,0.44,0,5,0.6250,1,1.13558,0.15899,14.99,-6.3538
753,83,fast,40,300,0.44,0,6,0.7500,1,1.13548,0.15884,14.98,-6.3807
754,83,fast,40,350,0.44,0,7,0.8750,1,1.13186,0.15565,14.84,-6.3861
755,83,fast,40,400,0.44,0,8,1.0000,1,1.13567,0.15888,14.99,-6.4143
756,84,fast,40,0,0.44,0,0,0.0000,1,1.13010,0.15317,14.79,-6.1209
757,84,fast,40,50,0.44,0,1,0.1250,1,1.13624,0.15961,15.01,-6.4828
758,84,fast,40,100,0.44,0,2,0.2500,1,1.13463,0.15796,14.95,-6.3362
759,84,fast,40,150,0.44,0,3,0.3750,1,1.13666,0.16003,15.03,-6.2344
760,84,fast,40,200,0.44,0,4,0.5000,1,1.13259,0.15585,14.88,-6.3882
761,84,fast,40,250,0.44,0,5,0.6250,1,1.13660,0.16035,15.02,-6.1920
762,84,fast,40,300,0.44,0,6,0.7500,1,1.13343,0.15756,14.88,-6.2693
763,84,fast,40,350,0.44,0,7,0.8750,1,1.13530,0.15914,14.96,-6.4219
764,84,fast,40,400,0.44,0,8,1.0000,1,1.13385,0.15735,14.92,-6.3342
765,85,fast,40,0,0.44,0,0,0.0000,1,1.12540,0.14901,14.60,-5.9660
766,85,fast,40,50,0.44,0,1,0.1250,1,1.12792,0.14938,14.77,-5.8843
767,85,fast,40,100,0.44,0,2,0.2500,1,1.12727,0.14894,14.72,-5.9185
768,85,fast,40,150,0.44,0,3,0.3750,1,1.13120,0.15305,14.88,-5.9731
769,85,fast,40,200,0.44,0,4,0.5000,1,1.12669,0.14876,14.70,-5.9478
770,85,fast,40,250,0.44,0,5,0.6250,1,1.13080,0.15285,14.87,-6.0267
771,85,fast,40,300,0.44,0,6,0.7500,1,1.12782,0.14938,14.76,-5.9878
772,85,fast,40,350,0.44,0,7,0.8750,1,1.12617,0.14740,14.70,-6.0292
773,85,fast,40,400,0.44,0,8,1.0000,1,1.12625,0.14837,14.69,-5.9007
774,86,fast,40,0,0.44,0,0,0.0000,1,1.13052,0.15399,14.80,-6.5697
775,86,fast,40,50,0.44,0,1,0.1250,1,1.12914,0.15303,14.77,-5.9567
776,86,fast,40,100,0.44,0,2,0.2500,1,1.13219,0.15551,14.89,-5.9981
777,86,fast,40,150,0.44,0,3,0.3750,1,1.13173,0.15496,14.88,-6.0075
778,86,fast,40,200,0.44,0,4,0.5000,1,1.13066,0.15464,14.81,-6.0031
779,86,fast,40,250,0.44,0,5,0.6250,1,1.13174,0.15641,14.84,-5.9924
780,86,fast,40,300,0.44,0,6,0.7500,1,1.13210,0.15644,14.87,-6.0080
781,86,fast,40,350,0.44,0,7,0.8750,1,1.13085,0.15438,14.84,-6.0519
782,86,fast,40,400,0.44,0,8,1.0000,1,1.13268,0.15654,14.88,-6.0726
783,87,fast,40,0,0.44,0,0,0.0000,1,1.12478,0.14732,14.62,-6.1133
784,87,fast,40,50,0.44,0,1,0.1250,1,1.12343,0.14457,14.58,-5.8619
785,87,fast,40,100,0.44,0,2,0.2500,1,1.12620,0.14781,14.69,-5.8970
786,87,fast,40,150,0.44,0,3,0.3750,1,1.12590,0.14791,14.66,-5.9016
787,87,fast,40,200,0.44,0,4,0.5000,1,1.12531,0.14620,14.66,-5.8635
788,87,fast,40,250,0.44,0,5,0.6250,1,1.12374,0.14447,14.60,-5.9009
789,87,fast,40,300,0.44,0,6,0.7500,1,1.12661,0.14856,14.69,-5.7194
790,87,fast,40,350,0.44,0,7,0.8750,1,1.12747,0.14939,14.72,-5.9563
791,87,fast,40,400,0.44,0,8,1.0000,1,1.12288,0.14337,14.58,-5.9036
792,88,fast,40,0,0.44,0,0,0.0000,1,1.12404,0.14600,14.59,-6.0302
793,88,fast,40,50,0.44,0,1,0.1250,1,1.12621,0.14640,14.73,-6.1408
794,88,fast,40,100,0.44,0,2,0.2500,1,1.12560,0.14490,14.72,-6.1272
795,88,fast,40,150,0.44,0,3,0.3750,1,1.12530,0.14505,14.70,-6.1757
796,88,fast,40,200,0.44,0,4,0.5000,1,1.12835,0.14873,14.80,-6.1601
797,88,fast,40,250,0.44,0,5,0.6250,1,1.12574,0.14553,14.71,-6.1207
798,88,fast,40,300,0.44,0,6,0.7500,1,1.12567,0.14564,14.71,-5.9759
799,88,fast,40,350,0.44,0,7,0.8750,1,1.12603,0.14570,14.73,-6.0913
800,88,fast,40,400,0.44,0,8,1.0000,1,1.12414,0.14320,14.66,-6.1262
801,89,fast,40,0,0.44,0,0,0.0000,1,1.12332,0.14582,14.55,-5.9949
802,89,fast,40,50,0.44,0,1,0.1250,1,1.12664,0.14954,14.70,-5.7514
803,89,fast,40,100,0.44,0,2,0.2500,1,1.13102,0.15552,14.81,-5.9935
804,89,fast,40,150,0.44,0,3,0.3750,1,1.13085,0.15617,14.80,-5.9159
805,89,fast,40,200,0.44,0,4,0.5000,1,1.12769,0.15165,14.70,-6.0203
806,89,fast,40,250,0.44,0,5,0.6250,1,1.13278,0.15783,14.88,-6.1109
807,89,fast,40,300,0.44,0,6,0.7500,1,1.13355,0.15873,14.89,-6.1376
808,89,fast,40,350,0.44,0,7,0.8750,1,1.13247,0.15735,14.85,-6.1399
809,89,fast,40,400,0.44,0,8,1.0000,1,1.13203,0.15647,14.86,-6.1228
810,90,fast,40,0,0.44,0,0,0.0000,1,1.12565,0.14825,14.62,-5.9908
811,90,fast,40,50,0.44,0,1,0.1250,1,1.12807,0.14817,14.79,-5.9169
812,90,fast,40,100,0.44,0,2,0.2500,1,1.12758,0.14891,14.74,-5.7434
813,90,fast,40,150,0.44,0,3,0.3750,1,1.12440,0.14521,14.62,-5.8382
814,90,fast,40,200,0.44,0,4,0.5000,1,1.12599,0.14685,14.68,-5.8014
815,90,fast,40,250,0.44,0,5,0.6250,1,1.12777,0.14882,14.76,-5.8605
816,90,fast,40,300,0.44,0,6,0.7500,1,1.12793,0.14842,14.77,-5.8423
817,90,fast,40,350,0.44,0,7,0.8750,1,1.12697,0.14821,14.72,-5.8085
818,90,fast,40,400,0.44,0,8,1.0000,1,1.12751,0.14828,14.75,-5.7931
819,91,fast,40,0,0.44,0,0,0.0000,1,1.12524,0.14871,14.59,-5.9066
820,91,fast,40,50,0.44,0,1,0.1250,1,1.12596,0.14877,14.66,-5.3418
821,91,fast,40,100,0.44,0,2,0.2500,1,1.12235,0.14564,14.52,-5.2209
822,91,fast,40,150,0.44,0,3,0.3750,1,1.12167,0.14533,14.48,-5.3154
823,91,fast,40,200,0.44,0,4,0.5000,1,1.12194,0.14585,14.48,-5.2827
824,91,fast,40,250,0.44,0,5,0.6250,1,1.12923,0.15000,14.84,-6.0689
825,91,fast,40,300,0.44,0,6,0.7500,1,1.12345,0.14270,14.65,-6.1322
826,91,fast,40,350,0.44,0,7,0.8750,1,1.13208,0.15255,14.95,-6.1273
827,91,fast,40,400,0.44,0,8,1.0000,1,1.13112,0.15214,14.91,-6.0208
828,92,fast,40,0,0.44,0,0,0.0000,1,1.12261,0.14325,14.55,-6.1419
829,92,fast,40,50,0.44,0,1,0.1250,1,1.13619,0.15998,15.01,-6.3030
830,92,fast,40,100,0.44,0,2,0.2500,1,1.13666,0.16059,15.04,-6.1882
831,92,fast,40,150,0.44,0,3,0.3750,1,1.13423,0.15796,14.95,-6.2561
832,92,fast,40,200,0.44,0,4,0.5000,1,1.13466,0.15796,14.98,-6.2430
833,92,fast,40,250,0.44,0,5,0.6250,1,1.14000,0.16402,15.16,-6.1759
834,92,fast,40,300,0.44,0,6,0.7500,1,1.13359,0.15773,14.90,-6.2153
835,92,fast,40,350,0.44,0,7,0.8750,1,1.13443,0.15810,14.95,-6.2446
836,92,fast,40,400,0.44,0,8,1.0000,1,1.13537,0.15940,14.98,-6.1387
837,93,fast,40,0,0.44,0,0,0.0000,1,1.11887,0.14026,14.41,-5.9756
838,93,fast,40,50,0.44,0,1,0.1250,1,1.12930,0.15128,14.80,-5.9891
839,93,fast,40,100,0.44,0,2,0.2500,1,1.13095,0.15269,14.88,-6.0236
840,93,fast,40,150,0.44,0,3,0.3750,1,1.13354,0.15646,14.93,-5.9480
841,93,fast,40,200,0.44,0,4,0.5000,1,1.13357,0.15726,14.94,-6.0066
842,93,fast,40,250,0.44,0,5,0.6250,1,1.13179,0.15343,14.90,-5.9540
843,93,fast,40,300,0.44,0,6,0.7500,1,1.12931,0.15074,14.81,-6.0297
844,93,fast,40,350,0.44,0,7,0.8750,1,1.13060,0.15275,14.85,-6.0034
845,93,fast,40,400,0.44,0,8,1.0000,1,1.13053,0.15218,14.85,-5.9338
846,94,fast,40,0,0.44,0,0,0.0000,1,1.12581,0.14964,14.59,-5.8772
847,94,fast,40,50,0.44,0,1,0.1250,1,1.11998,0.14043,14.50,-5.8940
848,94,fast,40,100,0.44,0,2,0.2500,1,1.12716,0.14824,14.75,-6.0593
849,94,fast,40,150,0.44,0,3,0.3750,1,1.12698,0.14649,14.79,-6.0437
850,94,fast,40,200,0.44,0,4,0.5000,1,1.12955,0.14930,14.87,-6.1739
851,94,fast,40,250,0.44,0,5,0.6250,1,1.12773,0.14770,14.79,-6.0684
852,94,fast,40,300,0.44,0,6,0.7500,1,1.12702,0.14703,14.77,-6.0615
853,94,fast,40,350,0.44,0,7,0.8750,1,1.12764,0.14723,14.80,-6.1910
854,94,fast,40,400,0.44,0,8,1.0000,1,1.12520,0.14418,14.71,-6.0939
855,95,fast,40,0,0.44,0,0,0.0000,1,1.13285,0.15679,14.84,-7.0197
856,95,fast,40,50,0.44,0,1,0.1250,1,1.13521,0.15879,14.96,-6.3783
857,95,fast,40,100,0.44,0,2,0.2500,1,1.13403,0.15785,14.91,-6.3780
858,95,fast,40,150,0.44,0,3,0.3750,1,1.13551,0.15909,14.98,-6.2790
859,95,fast,40,200,0.44,0,4,0.5000,1,1.13838,0.16190,15.09,-6.4272
860,95,fast,40,250,0.44,0,5,0.6250,1,1.13320,0.15621,14.91,-6.3313
861,95,fast,40,300,0.44,0,6,0.7500,1,1.13012,0.15391,14.77,-6.3658
862,95,fast,40,350,0.44,0,7,0.8750,1,1.13414,0.15772,14.93,-6.3291
863,95,fast,40,400,0.44,0,8,1.0000,1,1.13467,0.15823,14.95,-6.4082
864,96,fast,40,0,0.44,0,0,0.0000,1,1.12142,0.14324,14.48,-6.0607
865,96,fast,40,50,0.44,0,1,0.1250,1,1.13284,0.15330,14.98,-6.1151
866,96,fast,40,100,0.44,0,2,0.2500,1,1.13135,0.15283,14.91,-6.0692
867,96,fast,40,150,0.44,0,3,0.3750,1,1.12123,0.14124,14.55,-5.9953
868,96,fast,40,200,0.44,0,4,0.5000,1,1.13412,0.15460,15.05,-6.1325
869,96,fast,40,250,0.44,0,5,0.6250,1,1.12239,0.14160,14.59,-6.1442
870,96,fast,40,300,0.44,0,6,0.7500,1,1.12387,0.14331,14.65,-6.2033
871,96,fast,40,350,0.44,0,7,0.8750,1,1.12992,0.14944,14.90,-6.0970
872,96,fast,40,400,0.44,0,8,1.0000,1,1.12769,0.14719,14.80,-6.1380
873,97,fast,40,0,0.44,0,0,0.0000,1,1.12146,0.14514,14.45,-6.0026
874,97,fast,40,50,0.44,0,1,0.1250,1,1.13173,0.15316,14.91,-6.0655
875,97,fast,40,100,0.44,0,2,0.2500,1,1.12821,0.14858,14.80,-6.0792
876,97,fast,40,150,0.44,0,3,0.3750,1,1.12759,0.14875,14.75,-6.0373
877,97,fast,40,200,0.44,0,4,0.5000,1,1.12467,0.14404,14.68,-6.0419
878,97,fast,40,250,0.44,0,5,0.6250,1,1.12995,0.15099,14.86,-5.9578
879,97,fast,40,300,0.44,0,6,0.7500,1,1.12657,0.14574,14.76,-6.0598
880,97,fast,40,350,0.44,0,7,0.8750,1,1.12644,0.14592,14.74,-6.0750
881,97,fast,40,400,0.44,0,8,1.0000,1,1.12872,0.14965,14.80,-6.0499
882,98,fast,40,0,0.44,0,0,0.0000,1,1.11948,0.13891,14.48,-6.1921
883,98,fast,40,50,0.44,0,1,0.1250,1,1.12867,0.14900,14.84,-5.9972
884,98,fast,40,100,0.44,0,2,0.2500,1,1.11667,0.13433,14.43,-5.9009
885,98,fast,40,150,0.44,0,3,0.3750,1,1.12832,0.14827,14.81,-6.2237
886,98,fast,40,200,0.44,0,4,0.5000,1,1.12571,0.14530,14.73,-6.0663
887,98,fast,40,250,0.44,0,5,0.6250,1,1.12544,0.14568,14.69,-6.1920
888,98,fast,40,300,0.44,0,6,0.7500,1,1.12628,0.14588,14.74,-6.1419
889,98,fast,40,350,0.44,0,7,0.8750,1,1.12677,0.14622,14.77,-6.1623
890,98,fast,40,400,0.44,0,8,1.0000,1,1.12463,0.14444,14.66,-6.1252
891,99,fast,40,0,0.44,0,0,0.0000,1,1.12589,0.14919,14.63,-6.0336
892,99,fast,40,50,0.44,0,1,0.1250,1,1.12753,0.14845,14.77,-6.0299
893,99,fast,40,100,0.44,0,2,0.2500,1,1.12801,0.14892,14.80,-6.0943
894,99,fast,40,150,0.44,0,3,0.3750,1,1.12290,0.14200,14.63,-6.0839
895,99,fast,40,200,0.44,0,4,0.5000,1,1.12379,0.14326,14.65,-6.0896
896,99,fast,40,250,0.44,0,5,0.6250,1,1.12470,0.14484,14.67,-6.0989
897,99,fast,40,300,0.44,0,6,0.7500,1,1.12530,0.14479,14.71,-6.1440
898,99,fast,40,350,0.44,0,7,0.8750,1,1.12779,0.14723,14.80,-6.2248
899,99,fast,40,400,0.44,0,8,1.0000,1,1.12663,0.14616,14.76,-6.0961
900,0,slow,4000,0,0.44,1,0,0.0000,1,1.11455,0.12905,14.37,-6.7219
901,0,slow,4000,50,0.44,1,1,0.1250,1,1.12518,0.14452,14.70,-6.1017
902,0,slow,4000,100,0.44,1,2,0.2500,1,1.13173,0.15238,14.93,-6.1217
903,0,slow,4000,150,0.44,1,3,0.3750,1,1.12737,0.14685,14.79,-6.1627
