idx,glass_id,cooling_type,fatigue_cycles,t_battery,label_cooling,label_fatigue,label_fatigue_cont,sample_passed,mean_bond,std_bond,energy
694,57,fast,150,0.4,0,10,0.7500,1,1.12721,0.14720,-6.1122
695,57,fast,200,0.4,0,11,1.0000,1,1.12513,0.14401,-6.2711
696,58,fast,0,0.4,0,0,0.0000,1,1.12167,0.14421,-5.9923
697,58,fast,5,0.4,0,1,0.0250,1,1.12492,0.14761,-5.4830
698,58,fast,10,0.4,0,2,0.0500,1,1.12587,0.14906,-5.6319
699,58,fast,15,0.4,0,3,0.0750,1,1.12528,0.14758,-5.6028
700,58,fast,20,0.4,0,4,0.1000,1,1.12875,0.15144,-5.7979
701,58,fast,30,0.4,0,5,0.1500,1,1.12839,0.14809,-6.1139
702,58,fast,40,0.4,0,6,0.2000,1,1.12918,0.14933,-6.1651
703,58,fast,50,0.4,0,7,0.2500,1,1.12917,0.14872,-6.1396
704,58,fast,75,0.4,0,8,0.3750,1,1.13004,0.15033,-6.1693
705,58,fast,100,0.4,0,9,0.5000,1,1.12727,0.14720,-6.1200
706,58,fast,150,0.4,0,10,0.7500,1,1.13464,0.15494,-6.1975
707,58,fast,200,0.4,0,11,1.0000,1,1.13036,0.15101,-6.1173
708,59,fast,0,0.4,0,0,0.0000,1,1.12420,0.14713,-6.0121
709,59,fast,5,0.4,0,1,0.0250,1,1.12454,0.14811,-5.3614
710,59,fast,10,0.4,0,2,0.0500,1,1.12512,0.14843,-5.3260
711,59,fast,15,0.4,0,3,0.0750,1,1.12620,0.14952,-5.4865
712,59,fast,20,0.4,0,4,0.1000,1,1.12854,0.15235,-5.4988
713,59,fast,30,0.4,0,5,0.1500,1,1.12685,0.14683,-6.1861
714,59,fast,40,0.4,0,6,0.2000,1,1.12627,0.14593,-6.1921
715,59,fast,50,0.4,0,7,0.2500,1,1.12742,0.14762,-6.2190
716,59,fast,75,0.4,0,8,0.3750,1,1.12591,0.14533,-6.1894
717,59,fast,100,0.4,0,9,0.5000,1,1.12565,0.14554,-6.1749
718,59,fast,150,0.4,0,10,0.7500,1,1.12706,0.14559,-6.2859
719,59,fast,200,0.4,0,11,1.0000,1,1.12518,0.14486,-6.1614
720,60,fast,0,0.4,0,0,0.0000,1,1.11978,0.14213,-6.0325
721,60,fast,5,0.4,0,1,0.0250,1,1.11562,0.13286,-6.0858
722,60,fast,10,0.4,0,2,0.0500,1,1.12630,0.14583,-6.1498
723,60,fast,15,0.4,0,3,0.0750,1,1.12490,0.14503,-6.1187
724,60,fast,20,0.4,0,4,0.1000,1,1.12555,0.14634,-6.0827
725,60,fast,30,0.4,0,5,0.1500,1,1.12260,0.14211,-6.2102
726,60,fast,40,0.4,0,6,0.2000,1,1.12207,0.14148,-6.1094
727,60,fast,50,0.4,0,7,0.2500,1,1.12198,0.14051,-6.1820
728,60,fast,75,0.4,0,8,0.3750,1,1.12851,0.14854,-6.1473
729,60,fast,100,0.4,0,9,0.5000,1,1.12339,0.14245,-6.3060
730,60,fast,150,0.4,0,10,0.7500,1,1.12508,0.14439,-6.1895
731,60,fast,200,0.4,0,11,1.0000,1,1.12502,0.14448,-6.1713
732,61,fast,0,0.4,0,0,0.0000,1,1.12589,0.15016,-5.9885
733,61,fast,5,0.4,0,1,0.0250,1,1.12333,0.14928,-5.3072
734,61,fast,10,0.4,0,2,0.0500,1,1.12332,0.14766,-5.3567
735,61,fast,15,0.4,0,3,0.0750,1,1.12592,0.14980,-5.4364
736,61,fast,20,0.4,0,4,0.1000,1,1.12374,0.14725,-5.4317
737,61,fast,30,0.4,0,5,0.1500,1,1.12331,0.14635,-5.5641
738,61,fast,40,0.4,0,6,0.2000,1,1.12887,0.15150,-5.6234
739,61,fast,50,0.4,0,7,0.2500,1,1.12951,0.15229,-5.8883
740,61,fast,75,0.4,0,8,0.3750,1,1.13706,0.16102,-6.3846
741,61,fast,100,0.4,0,9,0.5000,1,1.13372,0.15757,-6.4716
742,61,fast,150,0.4,0,10,0.7500,1,1.13356,0.15696,-6.3844
743,61,fast,200,0.4,0,11,1.0000,1,1.13435,0.15816,-6.3856
744,62,fast,0,0.4,0,0,0.0000,1,1.12538,0.14750,-6.0571
745,62,fast,5,0.4,0,1,0.0250,1,1.13035,0.15065,-6.1844
746,62,fast,10,0.4,0,2,0.0500,1,1.13011,0.14982,-6.1447
747,62,fast,15,0.4,0,3,0.0750,1,1.12791,0.14793,-6.2406
748,62,fast,20,0.4,0,4,0.1000,1,1.12479,0.14427,-6.2068
749,62,fast,30,0.4,0,5,0.1500,1,1.13362,0.15421,-6.0962
750,62,fast,40,0.4,0,6,0.2000,1,1.12884,0.14910,-6.1574
751,62,fast,50,0.4,0,7,0.2500,1,1.13286,0.15353,-6.1920
752,62,fast,75,0.4,0,8,0.3750,1,1.12671,0.14704,-6.1405
753,62,fast,100,0.4,0,9,0.5000,1,1.12722,0.14668,-6.2349
754,62,fast,150,0.4,0,10,0.7500,1,1.13360,0.15422,-6.1842
755,62,fast,200,0.4,0,11,1.0000,1,1.13082,0.15184,-6.0775
756,63,fast,0,0.4,0,0,0.0000,1,1.12661,0.14967,-6.0887
757,63,fast,5,0.4,0,1,0.0250,1,1.12382,0.14848,-5.2919
758,63,fast,10,0.4,0,2,0.0500,1,1.12707,0.15108,-5.4200
759,63,fast,15,0.4,0,3,0.0750,1,1.12413,0.14886,-5.3374
760,63,fast,20,0.4,0,4,0.1000,1,1.12356,0.14846,-5.4006
761,63,fast,30,0.4,0,5,0.1500,1,1.12185,0.14163,-6.1482
762,63,fast,40,0.4,0,6,0.2000,1,1.12096,0.14066,-6.0834
763,63,fast,50,0.4,0,7,0.2500,1,1.12218,0.14185,-6.1037
764,63,fast,75,0.4,0,8,0.3750,1,1.12164,0.14159,-6.0763
765,63,fast,100,0.4,0,9,0.5000,1,1.12007,0.13933,-6.1851
766,63,fast,150,0.4,0,10,0.7500,1,1.12299,0.14220,-6.2254
767,63,fast,200,0.4,0,11,1.0000,1,1.12058,0.13915,-6.2126
768,64,fast,0,0.4,0,0,0.0000,1,1.12184,0.14126,-6.3361
769,64,fast,5,0.4,0,1,0.0250,1,1.13018,0.15350,-5.9295
770,64,fast,10,0.4,0,2,0.0500,1,1.13761,0.16055,-6.0048
771,64,fast,15,0.4,0,3,0.0750,1,1.13019,0.15416,-6.0014
772,64,fast,20,0.4,0,4,0.1000,1,1.12975,0.15246,-6.0059
773,64,fast,30,0.4,0,5,0.1500,1,1.13034,0.15333,-5.9240
774,64,fast,40,0.4,0,6,0.2000,1,1.13283,0.15643,-6.0674
775,64,fast,50,0.4,0,7,0.2500,1,1.13059,0.15358,-6.1171
776,64,fast,75,0.4,0,8,0.3750,1,1.13485,0.15839,-6.0074
777,64,fast,100,0.4,0,9,0.5000,1,1.12701,0.14910,-6.0985
778,64,fast,150,0.4,0,10,0.7500,1,1.12547,0.14522,-6.2133
779,64,fast,200,0.4,0,11,1.0000,1,1.12469,0.14491,-6.2798
780,65,fast,0,0.4,0,0,0.0000,1,1.11449,0.13007,-6.4712
781,65,fast,5,0.4,0,1,0.0250,1,1.12298,0.14368,-5.8552
782,65,fast,10,0.4,0,2,0.0500,1,1.12362,0.14450,-6.0219
783,65,fast,15,0.4,0,3,0.0750,1,1.12622,0.14794,-6.0212
784,65,fast,20,0.4,0,4,0.1000,1,1.12696,0.14866,-5.9957
785,65,fast,30,0.4,0,5,0.1500,1,1.12526,0.14626,-5.9189
786,65,fast,40,0.4,0,6,0.2000,1,1.11879,0.13842,-5.9650
787,65,fast,50,0.4,0,7,0.2500,1,1.12659,0.14851,-5.9687
788,65,fast,75,0.4,0,8,0.3750,1,1.12515,0.14667,-5.8621
789,65,fast,100,0.4,0,9,0.5000,1,1.12380,0.14450,-5.9396
790,65,fast,150,0.4,0,10,0.7500,1,1.12035,0.13956,-5.8794
791,65,fast,200,0.4,0,11,1.0000,1,1.12998,0.15349,-6.0910
792,66,fast,0,0.4,0,0,0.0000,1,1.12381,0.14551,-6.0401
793,66,fast,5,0.4,0,1,0.0250,1,1.13123,0.15503,-5.5276
794,66,fast,10,0.4,0,2,0.0500,1,1.14422,0.17176,-5.8762
795,66,fast,15,0.4,0,3,0.0750,1,1.14290,0.17072,-5.9467
796,66,fast,20,0.4,0,4,0.1000,1,1.14310,0.17018,-5.9412
797,66,fast,30,0.4,0,5,0.1500,1,1.12045,0.13951,-6.0773
798,66,fast,40,0.4,0,6,0.2000,1,1.12438,0.14447,-6.0699
799,66,fast,50,0.4,0,7,0.2500,1,1.12241,0.14177,-6.1466
800,66,fast,75,0.4,0,8,0.3750,1,1.12943,0.14930,-6.1185
801,66,fast,100,0.4,0,9,0.5000,1,1.13266,0.15294,-6.2494
802,66,fast,150,0.4,0,10,0.7500,1,1.12821,0.14783,-6.1688
803,66,fast,200,0.4,0,11,1.0000,1,1.13087,0.15094,-6.1947
804,67,fast,0,0.4,0,0,0.0000,1,1.11834,0.13706,-6.5386
805,67,fast,5,0.4,0,1,0.0250,1,1.12228,0.14191,-6.0634
806,67,fast,10,0.4,0,2,0.0500,1,1.12512,0.14570,-6.0156
807,67,fast,15,0.4,0,3,0.0750,1,1.13305,0.15440,-6.0910
808,67,fast,20,0.4,0,4,0.1000,1,1.13093,0.15205,-6.0691
809,67,fast,30,0.4,0,5,0.1500,1,1.13127,0.15190,-6.1554
810,67,fast,40,0.4,0,6,0.2000,1,1.12016,0.13881,-6.1371
811,67,fast,50,0.4,0,7,0.2500,1,1.12860,0.14912,-6.0700
812,67,fast,75,0.4,0,8,0.3750,1,1.12921,0.14953,-6.1493
813,67,fast,100,0.4,0,9,0.5000,1,1.13468,0.15599,-6.0799
814,67,fast,150,0.4,0,10,0.7500,1,1.12353,0.14253,-6.1205
815,67,fast,200,0.4,0,11,1.0000,1,1.12241,0.14073,-6.1231
816,68,fast,0,0.4,0,0,0.0000,1,1.12392,0.14628,-6.1022
817,68,fast,5,0.4,0,1,0.0250,1,1.11629,0.13397,-5.9277
818,68,fast,10,0.4,0,2,0.0500,1,1.12585,0.14653,-6.0217
819,68,fast,15,0.4,0,3,0.0750,1,1.12707,0.14806,-5.9871
820,68,fast,20,0.4,0,4,0.1000,1,1.12764,0.14818,-6.1415
821,68,fast,30,0.4,0,5,0.1500,1,1.12316,0.14267,-6.1757
822,68,fast,40,0.4,0,6,0.2000,1,1.13149,0.15264,-6.1674
823,68,fast,50,0.4,0,7,0.2500,1,1.12693,0.14689,-6.1421
824,68,fast,75,0.4,0,8,0.3750,1,1.12881,0.14974,-6.1902
825,68,fast,100,0.4,0,9,0.5000,1,1.13126,0.15217,-6.1514
826,68,fast,150,0.4,0,10,0.7500,1,1.13022,0.15074,-6.1897
827,68,fast,200,0.4,0,11,1.0000,1,1.12936,0.14989,-6.1317
828,69,fast,0,0.4,0,0,0.0000,1,1.12934,0.15311,-6.0892
829,69,fast,5,0.4,0,1,0.0250,1,1.12074,0.14173,-5.5862
830,69,fast,10,0.4,0,2,0.0500,1,1.11950,0.13887,-5.9802
831,69,fast,15,0.4,0,3,0.0750,1,1.12270,0.14323,-6.1238
832,69,fast,20,0.4,0,4,0.1000,1,1.11917,0.13836,-6.0416
833,69,fast,30,0.4,0,5,0.1500,1,1.12156,0.14014,-6.2119
834,69,fast,40,0.4,0,6,0.2000,1,1.12324,0.14210,-6.2204
835,69,fast,50,0.4,0,7,0.2500,1,1.12029,0.13879,-6.2526
836,69,fast,75,0.4,0,8,0.3750,1,1.12211,0.14084,-6.2951
837,69,fast,100,0.4,0,9,0.5000,1,1.12220,0.14026,-6.2413
838,69,fast,150,0.4,0,10,0.7500,1,1.12116,0.13927,-6.2242
839,69,fast,200,0.4,0,11,1.0000,1,1.12120,0.13945,-6.2594
840,70,fast,0,0.4,0,0,0.0000,1,1.13219,0.15205,-6.7087
841,70,fast,5,0.4,0,1,0.0250,1,1.12309,0.14304,-6.1761
842,70,fast,10,0.4,0,2,0.0500,1,1.12858,0.14864,-6.1760
843,70,fast,15,0.4,0,3,0.0750,1,1.12618,0.14692,-6.1717
844,70,fast,20,0.4,0,4,0.1000,1,1.13319,0.15388,-6.1712
845,70,fast,30,0.4,0,5,0.1500,1,1.12981,0.15091,-6.1477
846,70,fast,40,0.4,0,6,0.2000,1,1.12364,0.14325,-6.1520
847,70,fast,50,0.4,0,7,0.2500,1,1.13134,0.15235,-6.1249
848,70,fast,75,0.4,0,8,0.3750,1,1.12340,0.14324,-6.1717
849,70,fast,100,0.4,0,9,0.5000,1,1.12816,0.14799,-6.2680
850,70,fast,150,0.4,0,10,0.7500,1,1.12322,0.14218,-6.1420
851,70,fast,200,0.4,0,11,1.0000,1,1.13106,0.15134,-6.1299
852,71,fast,0,0.4,0,0,0.0000,1,1.12362,0.14631,-5.9538
853,71,fast,5,0.4,0,1,0.0250,1,1.11975,0.14374,-5.3018
854,71,fast,10,0.4,0,2,0.0500,1,1.12181,0.14423,-5.3967
855,71,fast,15,0.4,0,3,0.0750,1,1.12100,0.14458,-5.2474
856,71,fast,20,0.4,0,4,0.1000,1,1.12150,0.14513,-5.2546
857,71,fast,30,0.4,0,5,0.1500,1,1.12360,0.14765,-5.3214
858,71,fast,40,0.4,0,6,0.2000,1,1.12122,0.14447,-5.4703
859,71,fast,50,0.4,0,7,0.2500,1,1.12123,0.14354,-5.3801
860,71,fast,75,0.4,0,8,0.3750,1,1.12339,0.14741,-5.4682
861,71,fast,100,0.4,0,9,0.5000,1,1.12409,0.14719,-5.5531
862,71,fast,150,0.4,0,10,0.7500,1,1.12043,0.14448,-5.4213
863,71,fast,200,0.4,0,11,1.0000,1,1.11854,0.14165,-5.4456
864,72,fast,0,0.4,0,0,0.0000,1,1.12390,0.14673,-5.9973
865,72,fast,5,0.4,0,1,0.0250,1,1.12176,0.14585,-5.3344
866,72,fast,10,0.4,0,2,0.0500,1,1.12311,0.14765,-5.4343
867,72,fast,15,0.4,0,3,0.0750,1,1.12775,0.15068,-5.4467
868,72,fast,20,0.4,0,4,0.1000,1,1.12877,0.14955,-6.1131
869,72,fast,30,0.4,0,5,0.1500,1,1.12583,0.14569,-6.0572
870,72,fast,40,0.4,0,6,0.2000,1,1.12799,0.14802,-6.1334
871,72,fast,50,0.4,0,7,0.2500,1,1.12453,0.14463,-6.0514
872,72,fast,75,0.4,0,8,0.3750,1,1.12641,0.14637,-6.1145
873,72,fast,100,0.4,0,9,0.5000,1,1.12912,0.14898,-6.0617
874,72,fast,150,0.4,0,10,0.7500,1,1.12623,0.14586,-6.1428
875,72,fast,200,0.4,0,11,1.0000,1,1.12614,0.14668,-6.0852
876,73,fast,0,0.4,0,0,0.0000,1,1.12272,0.14568,-5.9866
877,73,fast,5,0.4,0,1,0.0250,1,1.12406,0.14766,-5.4180
878,73,fast,10,0.4,0,2,0.0500,1,1.12577,0.14900,-5.3506
879,73,fast,15,0.4,0,3,0.0750,1,1.12318,0.14499,-5.3932
880,73,fast,20,0.4,0,4,0.1000,1,1.12570,0.14630,-6.1729
881,73,fast,30,0.4,0,5,0.1500,1,1.12579,0.14555,-6.2164
882,73,fast,40,0.4,0,6,0.2000,1,1.12583,0.14713,-6.0643
883,73,fast,50,0.4,0,7,0.2500,1,1.13109,0.15236,-6.1750
884,73,fast,75,0.4,0,8,0.3750,1,1.13690,0.15891,-6.1292
885,73,fast,100,0.4,0,9,0.5000,1,1.13159,0.15275,-6.1083
886,73,fast,150,0.4,0,10,0.7500,1,1.12530,0.14580,-6.1492
887,73,fast,200,0.4,0,11,1.0000,1,1.12747,0.14761,-6.2618
888,74,fast,0,0.4,0,0,0.0000,1,1.12467,0.14706,-6.0384
889,74,fast,5,0.4,0,1,0.0250,1,1.12687,0.15013,-5.5008
890,74,fast,10,0.4,0,2,0.0500,1,1.12580,0.14858,-5.5119
891,74,fast,15,0.4,0,3,0.0750,1,1.12455,0.14749,-5.4154
892,74,fast,20,0.4,0,4,0.1000,1,1.12469,0.14596,-5.5474
893,74,fast,30,0.4,0,5,0.1500,1,1.12084,0.14049,-5.4826
894,74,fast,40,0.4,0,6,0.2000,1,1.12448,0.14521,-5.5136
895,74,fast,50,0.4,0,7,0.2500,1,1.12472,0.14557,-5.8043
896,74,fast,75,0.4,0,8,0.3750,1,1.13783,0.16190,-6.0739
897,74,fast,100,0.4,0,9,0.5000,1,1.13878,0.16302,-6.0773
898,74,fast,150,0.4,0,10,0.7500,1,1.13568,0.15976,-6.0487
899,74,fast,200,0.4,0,11,1.0000,1,1.13903,0.16322,-6.1489
900,75,fast,0,0.4,0,0,0.0000,1,1.12262,0.14517,-5.9342
901,75,fast,5,0.4,0,1,0.0250,1,1.12456,0.14810,-5.2045
902,75,fast,10,0.4,0,2,0.0500,1,1.12487,0.14988,-5.2684
903,75,fast,15,0.4,0,3,0.0750,1,1.12829,0.15323,-5.2727
904,75,fast,20,0.4,0,4,0.1000,1,1.12408,0.14782,-5.2718
905,75,fast,30,0.4,0,5,0.1500,1,1.12568,0.14945,-5.1945
906,75,fast,40,0.4,0,6,0.2000,1,1.12423,0.14669,-5.3797
907,75,fast,50,0.4,0,7,0.2500,1,1.12950,0.14981,-6.0491
908,75,fast,75,0.4,0,8,0.3750,1,1.12947,0.14995,-6.0526
909,75,fast,100,0.4,0,9,0.5000,1,1.12923,0.14876,-6.1722
910,75,fast,150,0.4,0,10,0.7500,1,1.12929,0.14901,-6.1590
911,75,fast,200,0.4,0,11,1.0000,1,1.13030,0.15069,-6.0937
912,76,fast,0,0.4,0,0,0.0000,1,1.12436,0.14696,-6.0195
913,76,fast,5,0.4,0,1,0.0250,1,1.12632,0.15066,-5.3330
914,76,fast,10,0.4,0,2,0.0500,1,1.12355,0.14756,-5.4627
915,76,fast,15,0.4,0,3,0.0750,1,1.12084,0.14404,-5.4789
916,76,fast,20,0.4,0,4,0.1000,1,1.12605,0.14815,-5.5481
917,76,fast,30,0.4,0,5,0.1500,1,1.12175,0.14324,-5.7776
918,76,fast,40,0.4,0,6,0.2000,1,1.13277,0.15513,-6.0574
919,76,fast,50,0.4,0,7,0.2500,1,1.13403,0.15599,-6.0987
920,76,fast,75,0.4,0,8,0.3750,1,1.13166,0.15312,-6.0583
921,76,fast,100,0.4,0,9,0.5000,1,1.13131,0.15306,-6.0063
922,76,fast,150,0.4,0,10,0.7500,1,1.12814,0.14976,-6.1159
923,76,fast,200,0.4,0,11,1.0000,1,1.13138,0.15295,-6.1328
924,77,fast,0,0.4,0,0,0.0000,1,1.12511,0.14842,-5.9875
925,77,fast,5,0.4,0,1,0.0250,1,1.12276,0.14549,-5.3604
926,77,fast,10,0.4,0,2,0.0500,1,1.12548,0.14834,-5.4740
927,77,fast,15,0.4,0,3,0.0750,1,1.12615,0.14816,-5.5219
928,77,fast,20,0.4,0,4,0.1000,1,1.12748,0.14987,-5.4378
929,77,fast,30,0.4,0,5,0.1500,1,1.12556,0.14567,-6.1012
930,77,fast,40,0.4,0,6,0.2000,1,1.12757,0.14820,-6.2527
931,77,fast,50,0.4,0,7,0.2500,1,1.13092,0.15156,-6.1325
932,77,fast,75,0.4,0,8,0.3750,1,1.12558,0.14566,-6.1599
933,77,fast,100,0.4,0,9,0.5000,1,1.12929,0.15040,-6.1575
934,77,fast,150,0.4,0,10,0.7500,1,1.12682,0.14623,-6.1378
935,77,fast,200,0.4,0,11,1.0000,1,1.12763,0.14791,-6.0672
936,78,fast,0,0.4,0,0,0.0000,1,1.12046,0.14271,-6.0212
937,78,fast,5,0.4,0,1,0.0250,1,1.12646,0.15212,-5.3805
938,78,fast,10,0.4,0,2,0.0500,1,1.13484,0.15553,-6.1525
939,78,fast,15,0.4,0,3,0.0750,1,1.12555,0.14575,-6.1162
940,78,fast,20,0.4,0,4,0.1000,1,1.13187,0.15252,-6.1061
941,78,fast,30,0.4,0,5,0.1500,1,1.12417,0.14288,-6.1939
942,78,fast,40,0.4,0,6,0.2000,1,1.13022,0.15171,-6.1750
943,78,fast,50,0.4,0,7,0.2500,1,1.12694,0.14746,-6.1731
944,78,fast,75,0.4,0,8,0.3750,1,1.12812,0.14897,-6.1171
945,78,fast,100,0.4,0,9,0.5000,1,1.12798,0.14817,-6.1585
946,78,fast,150,0.4,0,10,0.7500,1,1.12804,0.14834,-6.1726
947,78,fast,200,0.4,0,11,1.0000,1,1.13131,0.15220,-6.1448
948,79,fast,0,0.4,0,0,0.0000,1,1.12573,0.14923,-6.0666
949,79,fast,5,0.4,0,1,0.0250,1,1.12446,0.14962,-5.6484
950,79,fast,10,0.4,0,2,0.0500,1,1.13407,0.15786,-6.4532
951,79,fast,15,0.4,0,3,0.0750,1,1.13580,0.15897,-6.4094
952,79,fast,20,0.4,0,4,0.1000,1,1.13692,0.16004,-6.4295
953,79,fast,30,0.4,0,5,0.1500,1,1.13450,0.15825,-6.4908
954,79,fast,40,0.4,0,6,0.2000,1,1.13376,0.15765,-6.3404
955,79,fast,50,0.4,0,7,0.2500,1,1.13433,0.15786,-6.4339
956,79,fast,75,0.4,0,8,0.3750,1,1.13217,0.15540,-6.4834
957,79,fast,100,0.4,0,9,0.5000,1,1.13265,0.15609,-6.4218
958,79,fast,150,0.4,0,10,0.7500,1,1.13457,0.15757,-6.5018
959,79,fast,200,0.4,0,11,1.0000,1,1.13182,0.15508,-6.4471
960,80,fast,0,0.4,0,0,0.0000,1,1.11970,0.14122,-5.9639
961,80,fast,5,0.4,0,1,0.0250,1,1.12205,0.14609,-5.2608
962,80,fast,10,0.4,0,2,0.0500,1,1.12375,0.14721,-5.2810
963,80,fast,15,0.4,0,3,0.0750,1,1.12139,0.14343,-5.3755
964,80,fast,20,0.4,0,4,0.1000,1,1.12324,0.14668,-5.3826
965,80,fast,30,0.4,0,5,0.1500,1,1.12777,0.14966,-5.4979
966,80,fast,40,0.4,0,6,0.2000,1,1.14217,0.16819,-6.2300
967,80,fast,50,0.4,0,7,0.2500,1,1.14232,0.16855,-6.1486
968,80,fast,75,0.4,0,8,0.3750,1,1.14304,0.16887,-6.1880
969,80,fast,100,0.4,0,9,0.5000,1,1.13613,0.16294,-6.1723
970,80,fast,150,0.4,0,10,0.7500,1,1.14073,0.16675,-6.2280
971,80,fast,200,0.4,0,11,1.0000,1,1.14720,0.17232,-6.3260
972,81,fast,0,0.4,0,0,0.0000,1,1.12351,0.14694,-5.9155
973,81,fast,5,0.4,0,1,0.0250,1,1.12811,0.15231,-5.1627
974,81,fast,10,0.4,0,2,0.0500,1,1.12597,0.14945,-5.2588
975,81,fast,15,0.4,0,3,0.0750,1,1.12113,0.14497,-5.3041
976,81,fast,20,0.4,0,4,0.1000,1,1.12196,0.14531,-5.4191
977,81,fast,30,0.4,0,5,0.1500,1,1.12401,0.14601,-5.4071
978,81,fast,40,0.4,0,6,0.2000,1,1.13066,0.15140,-6.0845
979,81,fast,50,0.4,0,7,0.2500,1,1.12369,0.14427,-6.0590
980,81,fast,75,0.4,0,8,0.3750,1,1.12647,0.14705,-6.1263
981,81,fast,100,0.4,0,9,0.5000,1,1.12786,0.14815,-6.1041
982,81,fast,150,0.4,0,10,0.7500,1,1.12756,0.14808,-6.1842
983,81,fast,200,0.4,0,11,1.0000,1,1.13771,0.16134,-6.2948
984,82,fast,0,0.4,0,0,0.0000,1,1.12064,0.14280,-6.0352
985,82,fast,5,0.4,0,1,0.0250,1,1.12407,0.14745,-5.5149
986,82,fast,10,0.4,0,2,0.0500,1,1.12182,0.14510,-5.4890
987,82,fast,15,0.4,0,3,0.0750,1,1.12829,0.15103,-5.7216
988,82,fast,20,0.4,0,4,0.1000,1,1.13728,0.15969,-6.1347
989,82,fast,30,0.4,0,5,0.1500,1,1.13456,0.15614,-6.1844
990,82,fast,40,0.4,0,6,0.2000,1,1.13041,0.15219,-6.0554
991,82,fast,50,0.4,0,7,0.2500,1,1.13090,0.15167,-6.2021
992,82,fast,75,0.4,0,8,0.3750,1,1.13163,0.15295,-6.1755
993,82,fast,100,0.4,0,9,0.5000,1,1.13100,0.15208,-6.1407
994,82,fast,150,0.4,0,10,0.7500,1,1.13407,0.15570,-6.1539
995,82,fast,200,0.4,0,11,1.0000,1,1.13459,0.15618,-6.1660
996,83,fast,0,0.4,0,0,0.0000,1,1.13609,0.15849,-6.4917
997,83,fast,5,0.4,0,1,0.0250,1,1.13337,0.15765,-6.4112
998,83,fast,10,0.4,0,2,0.0500,1,1.13542,0.15820,-6.4496
999,83,fast,15,0.4,0,3,0.0750,1,1.13324,0.15690,-6.4780
1000,83,fast,20,0.4,0,4,0.1000,1,1.13613,0.15976,-6.3437
1001,83,fast,30,0.4,0,5,0.1500,1,1.13450,0.15819,-6.4860
1002,83,fast,40,0.4,0,6,0.2000,1,1.13274,0.15564,-6.4696
1003,83,fast,50,0.4,0,7,0.2500,1,1.13352,0.15731,-6.4772
1004,83,fast,75,0.4,0,8,0.3750,1,1.13428,0.15802,-6.4314
1005,83,fast,100,0.4,0,9,0.5000,1,1.13435,0.15761,-6.3954
1006,83,fast,150,0.4,0,10,0.7500,1,1.13387,0.15745,-6.4505
1007,83,fast,200,0.4,0,11,1.0000,1,1.13469,0.15829,-6.3350
1008,84,fast,0,0.4,0,0,0.0000,1,1.13010,0.15317,-6.1209
1009,84,fast,5,0.4,0,1,0.0250,1,1.13184,0.15569,-6.1594
1010,84,fast,10,0.4,0,2,0.0500,1,1.13243,0.15662,-6.4765
1011,84,fast,15,0.4,0,3,0.0750,1,1.13537,0.15961,-6.4140
1012,84,fast,20,0.4,0,4,0.1000,1,1.13487,0.15913,-6.4008
1013,84,fast,30,0.4,0,5,0.1500,1,1.13329,0.15752,-6.4467
1014,84,fast,40,0.4,0,6,0.2000,1,1.13409,0.15800,-6.4254
1015,84,fast,50,0.4,0,7,0.2500,1,1.13297,0.15722,-6.4703
1016,84,fast,75,0.4,0,8,0.3750,1,1.13077,0.15535,-6.3357
1017,84,fast,100,0.4,0,9,0.5000,1,1.13741,0.16094,-6.4130
1018,84,fast,150,0.4,0,10,0.7500,1,1.13486,0.15812,-6.3978
1019,84,fast,200,0.4,0,11,1.0000,1,1.13592,0.15885,-6.4403
1020,85,fast,0,0.4,0,0,0.0000,1,1.12540,0.14901,-5.9660
1021,85,fast,5,0.4,0,1,0.0250,1,1.12715,0.14930,-5.8916
1022,85,fast,10,0.4,0,2,0.0500,1,1.13184,0.15365,-5.9488
1023,85,fast,15,0.4,0,3,0.0750,1,1.13043,0.15203,-6.0079
1024,85,fast,20,0.4,0,4,0.1000,1,1.13220,0.15347,-6.0784
1025,85,fast,30,0.4,0,5,0.1500,1,1.13221,0.15383,-6.0408
1026,85,fast,40,0.4,0,6,0.2000,1,1.13187,0.15369,-6.0719
1027,85,fast,50,0.4,0,7,0.2500,1,1.12730,0.14857,-5.9575
1028,85,fast,75,0.4,0,8,0.3750,1,1.13104,0.15272,-5.9705
1029,85,fast,100,0.4,0,9,0.5000,1,1.13197,0.15481,-6.0195
1030,85,fast,150,0.4,0,10,0.7500,1,1.13235,0.15506,-6.0918
1031,85,fast,200,0.4,0,11,1.0000,1,1.12946,0.15225,-6.0244
1032,86,fast,0,0.4,0,0,0.0000,1,1.13052,0.15399,-6.5697
1033,86,fast,5,0.4,0,1,0.0250,1,1.13111,0.15541,-6.0495
1034,86,fast,10,0.4,0,2,0.0500,1,1.13315,0.15720,-6.0870
1035,86,fast,15,0.4,0,3,0.0750,1,1.13211,0.15484,-6.0115
1036,86,fast,20,0.4,0,4,0.1000,1,1.13159,0.15526,-6.1985
1037,86,fast,30,0.4,0,5,0.1500,1,1.12883,0.15270,-6.0661
1038,86,fast,40,0.4,0,6,0.2000,1,1.12981,0.15406,-6.0243
1039,86,fast,50,0.4,0,7,0.2500,1,1.13036,0.15421,-6.0574
1040,86,fast,75,0.4,0,8,0.3750,1,1.13058,0.15465,-6.1364
