idx,glass_id,cooling_type,fatigue_cycles,t_battery,label_cooling,label_fatigue,label_fatigue_cont,sample_passed,mean_bond,std_bond,energy
694,57,fast,150,0.38,0,10,0.7500,1,1.13624,0.15845,-5.9586
695,57,fast,200,0.38,0,11,1.0000,1,1.13323,0.15462,-6.0206
696,58,fast,0,0.38,0,0,0.0000,1,1.13074,0.15328,-6.0656
697,58,fast,5,0.38,0,1,0.0250,1,1.12909,0.15265,-5.8047
698,58,fast,10,0.38,0,2,0.0500,1,1.12314,0.14374,-5.9387
699,58,fast,15,0.38,0,3,0.0750,1,1.12540,0.14554,-6.2188
700,58,fast,20,0.38,0,4,0.1000,1,1.12386,0.14457,-6.1654
701,58,fast,30,0.38,0,5,0.1500,1,1.11990,0.14019,-6.1442
702,58,fast,40,0.38,0,6,0.2000,1,1.12731,0.14785,-6.1867
703,58,fast,50,0.38,0,7,0.2500,1,1.12427,0.14410,-6.1572
704,58,fast,75,0.38,0,8,0.3750,1,1.12818,0.14890,-6.1447
705,58,fast,100,0.38,0,9,0.5000,1,1.12592,0.14589,-6.1524
706,58,fast,150,0.38,0,10,0.7500,1,1.12518,0.14517,-6.1220
707,58,fast,200,0.38,0,11,1.0000,1,1.12572,0.14564,-6.1171
708,59,fast,0,0.38,0,0,0.0000,1,1.11991,0.14214,-5.9724
709,59,fast,5,0.38,0,1,0.0250,1,1.11920,0.14214,-5.4127
710,59,fast,10,0.38,0,2,0.0500,1,1.12084,0.14323,-5.4491
711,59,fast,15,0.38,0,3,0.0750,1,1.11729,0.13936,-5.5215
712,59,fast,20,0.38,0,4,0.1000,1,1.12086,0.14266,-5.6594
713,59,fast,30,0.38,0,5,0.1500,1,1.12711,0.14722,-6.1492
714,59,fast,40,0.38,0,6,0.2000,1,1.13089,0.15206,-6.2246
715,59,fast,50,0.38,0,7,0.2500,1,1.12938,0.14991,-6.2006
716,59,fast,75,0.38,0,8,0.3750,1,1.13337,0.15450,-6.2546
717,59,fast,100,0.38,0,9,0.5000,1,1.12858,0.14870,-6.1606
718,59,fast,150,0.38,0,10,0.7500,1,1.13060,0.15219,-6.1476
719,59,fast,200,0.38,0,11,1.0000,1,1.13373,0.15503,-6.1479
720,60,fast,0,0.38,0,0,0.0000,1,1.12209,0.14502,-5.9167
721,60,fast,5,0.38,0,1,0.0250,1,1.12477,0.14877,-5.3553
722,60,fast,10,0.38,0,2,0.0500,1,1.12751,0.15032,-5.7271
723,60,fast,15,0.38,0,3,0.0750,1,1.13266,0.15613,-5.9394
724,60,fast,20,0.38,0,4,0.1000,1,1.14074,0.16593,-6.4076
725,60,fast,30,0.38,0,5,0.1500,1,1.13709,0.16255,-6.3454
726,60,fast,40,0.38,0,6,0.2000,1,1.13930,0.16479,-6.4102
727,60,fast,50,0.38,0,7,0.2500,1,1.14081,0.16583,-6.3867
728,60,fast,75,0.38,0,8,0.3750,1,1.13673,0.16265,-6.3306
729,60,fast,100,0.38,0,9,0.5000,1,1.13974,0.16473,-6.4164
730,60,fast,150,0.38,0,10,0.7500,1,1.14175,0.16713,-6.3317
731,60,fast,200,0.38,0,11,1.0000,1,1.14237,0.16728,-6.3594
732,61,fast,0,0.38,0,0,0.0000,1,1.12354,0.14622,-6.0449
733,61,fast,5,0.38,0,1,0.0250,1,1.12553,0.14853,-5.4676
734,61,fast,10,0.38,0,2,0.0500,1,1.13039,0.15263,-5.6760
735,61,fast,15,0.38,0,3,0.0750,1,1.13336,0.15482,-6.1490
736,61,fast,20,0.38,0,4,0.1000,1,1.13400,0.15499,-6.2315
737,61,fast,30,0.38,0,5,0.1500,1,1.13241,0.15330,-6.1813
738,61,fast,40,0.38,0,6,0.2000,1,1.13267,0.15389,-6.1760
739,61,fast,50,0.38,0,7,0.2500,1,1.13244,0.15362,-6.1610
740,61,fast,75,0.38,0,8,0.3750,1,1.13224,0.15282,-6.1569
741,61,fast,100,0.38,0,9,0.5000,1,1.13332,0.15423,-6.2391
742,61,fast,150,0.38,0,10,0.7500,1,1.13087,0.15153,-6.2054
743,61,fast,200,0.38,0,11,1.0000,1,1.13200,0.15367,-6.2067
744,62,fast,0,0.38,0,0,0.0000,1,1.12347,0.14676,-5.8917
745,62,fast,5,0.38,0,1,0.0250,1,1.12375,0.14699,-5.3298
746,62,fast,10,0.38,0,2,0.0500,1,1.12623,0.15047,-5.3086
747,62,fast,15,0.38,0,3,0.0750,1,1.12211,0.14528,-5.2387
748,62,fast,20,0.38,0,4,0.1000,1,1.12462,0.14884,-5.3907
749,62,fast,30,0.38,0,5,0.1500,1,1.12333,0.14682,-5.4318
750,62,fast,40,0.38,0,6,0.2000,1,1.12262,0.14696,-5.3606
751,62,fast,50,0.38,0,7,0.2500,1,1.12466,0.14763,-5.3447
752,62,fast,75,0.38,0,8,0.3750,1,1.12828,0.15223,-5.9164
753,62,fast,100,0.38,0,9,0.5000,1,1.13078,0.15403,-6.1223
754,62,fast,150,0.38,0,10,0.7500,1,1.13299,0.15505,-6.1801
755,62,fast,200,0.38,0,11,1.0000,1,1.12367,0.14544,-6.0995
756,63,fast,0,0.38,0,0,0.0000,1,1.12042,0.14067,-6.5546
757,63,fast,5,0.38,0,1,0.0250,1,1.13083,0.15333,-6.0903
758,63,fast,10,0.38,0,2,0.0500,1,1.12944,0.15191,-6.1241
759,63,fast,15,0.38,0,3,0.0750,1,1.12844,0.15061,-6.1915
760,63,fast,20,0.38,0,4,0.1000,1,1.12866,0.15153,-6.0679
761,63,fast,30,0.38,0,5,0.1500,1,1.12972,0.15290,-6.0768
762,63,fast,40,0.38,0,6,0.2000,1,1.12814,0.14980,-6.1487
763,63,fast,50,0.38,0,7,0.2500,1,1.13188,0.15456,-6.0794
764,63,fast,75,0.38,0,8,0.3750,1,1.13209,0.15483,-6.1657
765,63,fast,100,0.38,0,9,0.5000,1,1.13080,0.15268,-6.0356
766,63,fast,150,0.38,0,10,0.7500,1,1.13060,0.15308,-6.0662
767,63,fast,200,0.38,0,11,1.0000,1,1.13073,0.15271,-6.0710
768,64,fast,0,0.38,0,0,0.0000,1,1.12222,0.14034,-6.6800
769,64,fast,5,0.38,0,1,0.0250,1,1.12863,0.14940,-6.1569
770,64,fast,10,0.38,0,2,0.0500,1,1.13202,0.15265,-6.2192
771,64,fast,15,0.38,0,3,0.0750,1,1.12431,0.14375,-6.1543
772,64,fast,20,0.38,0,4,0.1000,1,1.12941,0.14896,-6.2534
773,64,fast,30,0.38,0,5,0.1500,1,1.12437,0.14472,-6.2242
774,64,fast,40,0.38,0,6,0.2000,1,1.12617,0.14557,-6.2888
775,64,fast,50,0.38,0,7,0.2500,1,1.12991,0.14982,-6.2640
776,64,fast,75,0.38,0,8,0.3750,1,1.12531,0.14432,-6.2398
777,64,fast,100,0.38,0,9,0.5000,1,1.12440,0.14376,-6.2136
778,64,fast,150,0.38,0,10,0.7500,1,1.12622,0.14610,-6.2048
779,64,fast,200,0.38,0,11,1.0000,1,1.12555,0.14466,-6.2131
780,65,fast,0,0.38,0,0,0.0000,1,1.12484,0.14764,-6.0294
781,65,fast,5,0.38,0,1,0.0250,1,1.12445,0.14768,-5.4047
782,65,fast,10,0.38,0,2,0.0500,1,1.12518,0.14893,-5.4690
783,65,fast,15,0.38,0,3,0.0750,1,1.12540,0.14865,-5.4348
784,65,fast,20,0.38,0,4,0.1000,1,1.12142,0.14440,-5.4469
785,65,fast,30,0.38,0,5,0.1500,1,1.12611,0.14969,-5.3687
786,65,fast,40,0.38,0,6,0.2000,1,1.12563,0.14835,-5.5153
787,65,fast,50,0.38,0,7,0.2500,1,1.12339,0.14650,-5.4820
788,65,fast,75,0.38,0,8,0.3750,1,1.12779,0.15061,-5.7155
789,65,fast,100,0.38,0,9,0.5000,1,1.12502,0.14506,-6.3365
790,65,fast,150,0.38,0,10,0.7500,1,1.12681,0.14716,-6.2426
791,65,fast,200,0.38,0,11,1.0000,1,1.12657,0.14698,-6.4122
792,66,fast,0,0.38,0,0,0.0000,1,1.12300,0.14448,-6.0177
793,66,fast,5,0.38,0,1,0.0250,1,1.12388,0.14588,-5.4380
794,66,fast,10,0.38,0,2,0.0500,1,1.12132,0.14328,-5.4223
795,66,fast,15,0.38,0,3,0.0750,1,1.12650,0.14965,-5.3572
796,66,fast,20,0.38,0,4,0.1000,1,1.12186,0.14407,-5.4309
797,66,fast,30,0.38,0,5,0.1500,1,1.12173,0.14437,-5.5066
798,66,fast,40,0.38,0,6,0.2000,1,1.12723,0.15029,-5.5368
799,66,fast,50,0.38,0,7,0.2500,1,1.12225,0.14515,-5.5612
800,66,fast,75,0.38,0,8,0.3750,1,1.12430,0.14704,-5.5004
801,66,fast,100,0.38,0,9,0.5000,1,1.12384,0.14646,-5.5131
802,66,fast,150,0.38,0,10,0.7500,1,1.12336,0.14559,-5.4473
803,66,fast,200,0.38,0,11,1.0000,1,1.12591,0.14852,-5.4632
804,67,fast,0,0.38,0,0,0.0000,1,1.12304,0.14586,-6.0019
805,67,fast,5,0.38,0,1,0.0250,1,1.12434,0.14610,-5.5700
806,67,fast,10,0.38,0,2,0.0500,1,1.12748,0.14922,-5.6826
807,67,fast,15,0.38,0,3,0.0750,1,1.12621,0.14541,-6.2339
808,67,fast,20,0.38,0,4,0.1000,1,1.13133,0.15257,-6.2055
809,67,fast,30,0.38,0,5,0.1500,1,1.12884,0.14933,-6.2788
810,67,fast,40,0.38,0,6,0.2000,1,1.12939,0.15068,-6.1570
811,67,fast,50,0.38,0,7,0.2500,1,1.12898,0.14963,-6.2692
812,67,fast,75,0.38,0,8,0.3750,1,1.13030,0.15065,-6.2398
813,67,fast,100,0.38,0,9,0.5000,1,1.13028,0.15109,-6.2900
814,67,fast,150,0.38,0,10,0.7500,1,1.12796,0.14970,-6.3371
815,67,fast,200,0.38,0,11,1.0000,1,1.13076,0.15102,-6.2854
816,68,fast,0,0.38,0,0,0.0000,1,1.12301,0.14493,-6.0191
817,68,fast,5,0.38,0,1,0.0250,1,1.12462,0.14730,-5.4891
818,68,fast,10,0.38,0,2,0.0500,1,1.12129,0.14448,-5.4879
819,68,fast,15,0.38,0,3,0.0750,1,1.12489,0.14866,-5.4529
820,68,fast,20,0.38,0,4,0.1000,1,1.12489,0.14757,-5.4652
821,68,fast,30,0.38,0,5,0.1500,1,1.12287,0.14247,-5.6537
822,68,fast,40,0.38,0,6,0.2000,1,1.12889,0.14959,-5.7790
823,68,fast,50,0.38,0,7,0.2500,1,1.13072,0.15089,-5.8772
824,68,fast,75,0.38,0,8,0.3750,1,1.13256,0.15394,-5.9147
825,68,fast,100,0.38,0,9,0.5000,1,1.13467,0.15577,-5.9743
826,68,fast,150,0.38,0,10,0.7500,1,1.13606,0.15795,-5.9239
827,68,fast,200,0.38,0,11,1.0000,1,1.13486,0.15599,-5.9053
828,69,fast,0,0.38,0,0,0.0000,1,1.12597,0.14994,-5.9950
829,69,fast,5,0.38,0,1,0.0250,1,1.12633,0.15095,-5.4096
830,69,fast,10,0.38,0,2,0.0500,1,1.12714,0.15127,-5.4765
831,69,fast,15,0.38,0,3,0.0750,1,1.12840,0.15323,-5.5164
832,69,fast,20,0.38,0,4,0.1000,1,1.12659,0.15140,-5.5343
833,69,fast,30,0.38,0,5,0.1500,1,1.12734,0.15023,-5.5302
834,69,fast,40,0.38,0,6,0.2000,1,1.12801,0.15177,-5.6217
835,69,fast,50,0.38,0,7,0.2500,1,1.13119,0.15540,-5.9396
836,69,fast,75,0.38,0,8,0.3750,1,1.13535,0.15958,-6.0623
837,69,fast,100,0.38,0,9,0.5000,1,1.13199,0.15580,-6.1407
838,69,fast,150,0.38,0,10,0.7500,1,1.12985,0.15341,-6.1412
839,69,fast,200,0.38,0,11,1.0000,1,1.13333,0.15794,-6.0407
840,70,fast,0,0.38,0,0,0.0000,1,1.12119,0.14383,-5.9363
841,70,fast,5,0.38,0,1,0.0250,1,1.12470,0.14987,-5.3566
842,70,fast,10,0.38,0,2,0.0500,1,1.12374,0.14654,-5.4666
843,70,fast,15,0.38,0,3,0.0750,1,1.12446,0.14885,-5.4133
844,70,fast,20,0.38,0,4,0.1000,1,1.12115,0.14479,-5.5500
845,70,fast,30,0.38,0,5,0.1500,1,1.12094,0.14493,-5.4554
846,70,fast,40,0.38,0,6,0.2000,1,1.12385,0.14751,-5.5146
847,70,fast,50,0.38,0,7,0.2500,1,1.12363,0.14764,-5.4612
848,70,fast,75,0.38,0,8,0.3750,1,1.12131,0.14490,-5.3936
849,70,fast,100,0.38,0,9,0.5000,1,1.12365,0.14688,-5.4502
850,70,fast,150,0.38,0,10,0.7500,1,1.11923,0.14317,-5.4115
851,70,fast,200,0.38,0,11,1.0000,1,1.12417,0.14835,-5.3731
852,71,fast,0,0.38,0,0,0.0000,1,1.12378,0.14626,-5.9606
853,71,fast,5,0.38,0,1,0.0250,1,1.12821,0.15166,-5.3495
854,71,fast,10,0.38,0,2,0.0500,1,1.12342,0.14725,-5.4303
855,71,fast,15,0.38,0,3,0.0750,1,1.12210,0.14502,-5.4225
856,71,fast,20,0.38,0,4,0.1000,1,1.12508,0.14857,-5.4395
857,71,fast,30,0.38,0,5,0.1500,1,1.12095,0.14361,-5.4615
858,71,fast,40,0.38,0,6,0.2000,1,1.12140,0.14403,-5.5565
859,71,fast,50,0.38,0,7,0.2500,1,1.12073,0.14410,-5.5493
860,71,fast,75,0.38,0,8,0.3750,1,1.13372,0.15724,-6.4396
861,71,fast,100,0.38,0,9,0.5000,1,1.13234,0.15604,-6.4664
862,71,fast,150,0.38,0,10,0.7500,1,1.13152,0.15550,-6.5315
863,71,fast,200,0.38,0,11,1.0000,1,1.13182,0.15484,-6.4492
864,72,fast,0,0.38,0,0,0.0000,1,1.12602,0.14989,-6.0156
865,72,fast,5,0.38,0,1,0.0250,1,1.12668,0.15102,-5.4435
866,72,fast,10,0.38,0,2,0.0500,1,1.12166,0.14517,-5.4783
867,72,fast,15,0.38,0,3,0.0750,1,1.12439,0.14797,-5.6754
868,72,fast,20,0.38,0,4,0.1000,1,1.12058,0.14221,-6.1180
869,72,fast,30,0.38,0,5,0.1500,1,1.13184,0.15669,-6.2422
870,72,fast,40,0.38,0,6,0.2000,1,1.13317,0.15780,-6.1870
871,72,fast,50,0.38,0,7,0.2500,1,1.13345,0.15786,-6.1955
872,72,fast,75,0.38,0,8,0.3750,1,1.13202,0.15673,-6.2113
873,72,fast,100,0.38,0,9,0.5000,1,1.13685,0.16136,-6.3174
874,72,fast,150,0.38,0,10,0.7500,1,1.13502,0.16007,-6.3133
875,72,fast,200,0.38,0,11,1.0000,1,1.13632,0.16191,-6.2752
876,73,fast,0,0.38,0,0,0.0000,1,1.12537,0.14787,-5.9863
877,73,fast,5,0.38,0,1,0.0250,1,1.12458,0.14859,-5.4327
878,73,fast,10,0.38,0,2,0.0500,1,1.12720,0.14968,-5.3772
879,73,fast,15,0.38,0,3,0.0750,1,1.12748,0.15074,-5.3067
880,73,fast,20,0.38,0,4,0.1000,1,1.12201,0.14484,-5.4648
881,73,fast,30,0.38,0,5,0.1500,1,1.12158,0.14262,-5.6203
882,73,fast,40,0.38,0,6,0.2000,1,1.12046,0.13883,-5.9797
883,73,fast,50,0.38,0,7,0.2500,1,1.12119,0.13969,-6.0499
884,73,fast,75,0.38,0,8,0.3750,1,1.11930,0.13775,-6.0168
885,73,fast,100,0.38,0,9,0.5000,1,1.12393,0.14401,-6.0369
886,73,fast,150,0.38,0,10,0.7500,1,1.12783,0.14774,-6.0781
887,73,fast,200,0.38,0,11,1.0000,1,1.12761,0.14824,-6.0510
888,74,fast,0,0.38,0,0,0.0000,1,1.12407,0.14600,-5.9564
889,74,fast,5,0.38,0,1,0.0250,1,1.12404,0.14804,-5.3872
890,74,fast,10,0.38,0,2,0.0500,1,1.12449,0.14758,-5.4111
891,74,fast,15,0.38,0,3,0.0750,1,1.12147,0.14413,-5.3728
892,74,fast,20,0.38,0,4,0.1000,1,1.12639,0.14941,-5.4810
893,74,fast,30,0.38,0,5,0.1500,1,1.12694,0.14469,-6.2054
894,74,fast,40,0.38,0,6,0.2000,1,1.12508,0.14135,-6.1713
895,74,fast,50,0.38,0,7,0.2500,1,1.12378,0.14118,-6.2396
896,74,fast,75,0.38,0,8,0.3750,1,1.12375,0.14035,-6.1463
897,74,fast,100,0.38,0,9,0.5000,1,1.12133,0.13798,-6.2598
898,74,fast,150,0.38,0,10,0.7500,1,1.12216,0.13848,-6.1886
899,74,fast,200,0.38,0,11,1.0000,1,1.12366,0.14064,-6.1965
900,75,fast,0,0.38,0,0,0.0000,1,1.12090,0.14378,-5.9132
901,75,fast,5,0.38,0,1,0.0250,1,1.12515,0.14814,-5.3668
902,75,fast,10,0.38,0,2,0.0500,1,1.12391,0.14731,-5.4955
903,75,fast,15,0.38,0,3,0.0750,1,1.12184,0.14520,-5.3684
904,75,fast,20,0.38,0,4,0.1000,1,1.12505,0.14816,-5.5331
905,75,fast,30,0.38,0,5,0.1500,1,1.12118,0.14203,-5.5989
906,75,fast,40,0.38,0,6,0.2000,1,1.12893,0.14837,-6.2120
907,75,fast,50,0.38,0,7,0.2500,1,1.12425,0.14156,-6.1582
908,75,fast,75,0.38,0,8,0.3750,1,1.12117,0.13733,-6.1804
909,75,fast,100,0.38,0,9,0.5000,1,1.12559,0.14333,-6.1296
910,75,fast,150,0.38,0,10,0.7500,1,1.12837,0.14597,-6.1684
911,75,fast,200,0.38,0,11,1.0000,1,1.12504,0.14176,-6.2130
912,76,fast,0,0.38,0,0,0.0000,1,1.12163,0.14525,-5.9878
913,76,fast,5,0.38,0,1,0.0250,1,1.12190,0.14560,-5.4092
914,76,fast,10,0.38,0,2,0.0500,1,1.12532,0.14722,-6.0358
915,76,fast,15,0.38,0,3,0.0750,1,1.12566,0.14779,-6.0994
916,76,fast,20,0.38,0,4,0.1000,1,1.13140,0.15385,-6.0344
917,76,fast,30,0.38,0,5,0.1500,1,1.12792,0.15077,-5.9794
918,76,fast,40,0.38,0,6,0.2000,1,1.12762,0.15053,-6.0840
919,76,fast,50,0.38,0,7,0.2500,1,1.12729,0.14972,-5.9824
920,76,fast,75,0.38,0,8,0.3750,1,1.12653,0.14884,-6.0628
921,76,fast,100,0.38,0,9,0.5000,1,1.12701,0.14946,-6.0543
922,76,fast,150,0.38,0,10,0.7500,1,1.12766,0.14955,-6.0569
923,76,fast,200,0.38,0,11,1.0000,1,1.12741,0.14986,-6.0344
924,77,fast,0,0.38,0,0,0.0000,1,1.13538,0.15957,-6.4573
925,77,fast,5,0.38,0,1,0.0250,1,1.13766,0.16358,-5.8851
926,77,fast,10,0.38,0,2,0.0500,1,1.14303,0.17004,-5.9900
927,77,fast,15,0.38,0,3,0.0750,1,1.14293,0.16923,-5.9903
928,77,fast,20,0.38,0,4,0.1000,1,1.14057,0.16701,-6.0090
929,77,fast,30,0.38,0,5,0.1500,1,1.14500,0.17274,-6.0265
930,77,fast,40,0.38,0,6,0.2000,1,1.14746,0.17489,-6.0502
931,77,fast,50,0.38,0,7,0.2500,1,1.14449,0.17091,-5.9671
932,77,fast,75,0.38,0,8,0.3750,1,1.14501,0.17274,-5.9765
933,77,fast,100,0.38,0,9,0.5000,1,1.14559,0.17124,-6.1287
934,77,fast,150,0.38,0,10,0.7500,1,1.14439,0.17060,-6.0098
935,77,fast,200,0.38,0,11,1.0000,1,1.14696,0.17414,-6.0406
936,78,fast,0,0.38,0,0,0.0000,1,1.12082,0.14418,-5.9217
937,78,fast,5,0.38,0,1,0.0250,1,1.11960,0.14317,-5.3063
938,78,fast,10,0.38,0,2,0.0500,1,1.12255,0.14658,-5.3511
939,78,fast,15,0.38,0,3,0.0750,1,1.12095,0.14474,-5.4276
940,78,fast,20,0.38,0,4,0.1000,1,1.12699,0.15076,-5.3969
941,78,fast,30,0.38,0,5,0.1500,1,1.12527,0.14803,-5.4577
942,78,fast,40,0.38,0,6,0.2000,1,1.12491,0.14693,-5.7520
943,78,fast,50,0.38,0,7,0.2500,1,1.14010,0.16633,-6.2830
944,78,fast,75,0.38,0,8,0.3750,1,1.14189,0.16745,-6.2848
945,78,fast,100,0.38,0,9,0.5000,1,1.14148,0.16729,-6.2961
946,78,fast,150,0.38,0,10,0.7500,1,1.13839,0.16440,-6.2926
947,78,fast,200,0.38,0,11,1.0000,1,1.14289,0.16830,-6.3066
948,79,fast,0,0.38,0,0,0.0000,1,1.12295,0.14526,-6.0917
949,79,fast,5,0.38,0,1,0.0250,1,1.12183,0.14125,-6.2108
950,79,fast,10,0.38,0,2,0.0500,1,1.12990,0.15054,-6.2515
951,79,fast,15,0.38,0,3,0.0750,1,1.12951,0.15020,-6.1523
952,79,fast,20,0.38,0,4,0.1000,1,1.12704,0.14719,-6.1205
953,79,fast,30,0.38,0,5,0.1500,1,1.12740,0.14698,-6.2112
954,79,fast,40,0.38,0,6,0.2000,1,1.12647,0.14649,-6.1351
955,79,fast,50,0.38,0,7,0.2500,1,1.12941,0.15007,-6.1383
956,79,fast,75,0.38,0,8,0.3750,1,1.12770,0.14862,-6.1467
957,79,fast,100,0.38,0,9,0.5000,1,1.12670,0.14655,-6.1775
958,79,fast,150,0.38,0,10,0.7500,1,1.12865,0.14883,-6.2092
959,79,fast,200,0.38,0,11,1.0000,1,1.13514,0.15608,-6.1293
960,80,fast,0,0.38,0,0,0.0000,1,1.12426,0.14762,-5.9579
961,80,fast,5,0.38,0,1,0.0250,1,1.12413,0.14814,-5.4388
962,80,fast,10,0.38,0,2,0.0500,1,1.12726,0.15009,-5.4422
963,80,fast,15,0.38,0,3,0.0750,1,1.12465,0.14754,-5.4843
964,80,fast,20,0.38,0,4,0.1000,1,1.13237,0.15592,-5.8308
965,80,fast,30,0.38,0,5,0.1500,1,1.13208,0.15327,-6.2213
966,80,fast,40,0.38,0,6,0.2000,1,1.12483,0.14437,-6.1484
967,80,fast,50,0.38,0,7,0.2500,1,1.13260,0.15361,-6.2139
968,80,fast,75,0.38,0,8,0.3750,1,1.13141,0.15184,-6.1897
969,80,fast,100,0.38,0,9,0.5000,1,1.12961,0.15015,-6.2084
970,80,fast,150,0.38,0,10,0.7500,1,1.12435,0.14274,-6.3201
971,80,fast,200,0.38,0,11,1.0000,1,1.12495,0.14428,-6.2974
972,81,fast,0,0.38,0,0,0.0000,1,1.12496,0.14739,-6.0616
973,81,fast,5,0.38,0,1,0.0250,1,1.12320,0.14669,-5.5889
974,81,fast,10,0.38,0,2,0.0500,1,1.12288,0.14592,-5.5587
975,81,fast,15,0.38,0,3,0.0750,1,1.12835,0.15198,-5.4270
976,81,fast,20,0.38,0,4,0.1000,1,1.12509,0.14854,-5.4329
977,81,fast,30,0.38,0,5,0.1500,1,1.12566,0.14851,-5.4635
978,81,fast,40,0.38,0,6,0.2000,1,1.13402,0.15444,-6.2510
979,81,fast,50,0.38,0,7,0.2500,1,1.12856,0.14797,-6.2615
980,81,fast,75,0.38,0,8,0.3750,1,1.13017,0.15043,-6.2366
981,81,fast,100,0.38,0,9,0.5000,1,1.12759,0.14713,-6.2621
982,81,fast,150,0.38,0,10,0.7500,1,1.13103,0.15097,-6.2870
983,81,fast,200,0.38,0,11,1.0000,1,1.12818,0.14817,-6.2580
984,82,fast,0,0.38,0,0,0.0000,1,1.12567,0.14909,-5.9384
985,82,fast,5,0.38,0,1,0.0250,1,1.12351,0.14876,-5.1799
986,82,fast,10,0.38,0,2,0.0500,1,1.12510,0.14892,-5.4025
987,82,fast,15,0.38,0,3,0.0750,1,1.12267,0.14691,-5.3973
988,82,fast,20,0.38,0,4,0.1000,1,1.12166,0.14557,-5.4075
989,82,fast,30,0.38,0,5,0.1500,1,1.12790,0.15243,-5.4247
990,82,fast,40,0.38,0,6,0.2000,1,1.12272,0.14694,-5.4961
991,82,fast,50,0.38,0,7,0.2500,1,1.12483,0.14842,-5.5226
992,82,fast,75,0.38,0,8,0.3750,1,1.12156,0.14568,-5.4693
993,82,fast,100,0.38,0,9,0.5000,1,1.12213,0.14590,-5.5151
994,82,fast,150,0.38,0,10,0.7500,1,1.12999,0.15086,-6.2886
995,82,fast,200,0.38,0,11,1.0000,1,1.13013,0.15106,-6.2517
996,83,fast,0,0.38,0,0,0.0000,1,1.12962,0.15298,-5.9993
997,83,fast,5,0.38,0,1,0.0250,1,1.12614,0.14992,-5.3943
998,83,fast,10,0.38,0,2,0.0500,1,1.12282,0.14670,-5.3991
999,83,fast,15,0.38,0,3,0.0750,1,1.12679,0.15092,-5.4343
1000,83,fast,20,0.38,0,4,0.1000,1,1.12355,0.14627,-5.4917
1001,83,fast,30,0.38,0,5,0.1500,1,1.13152,0.15488,-5.8398
1002,83,fast,40,0.38,0,6,0.2000,1,1.12830,0.14892,-6.1112
1003,83,fast,50,0.38,0,7,0.2500,1,1.13178,0.15381,-6.1357
1004,83,fast,75,0.38,0,8,0.3750,1,1.12990,0.15115,-6.1124
1005,83,fast,100,0.38,0,9,0.5000,1,1.12549,0.14661,-6.1009
1006,83,fast,150,0.38,0,10,0.7500,1,1.13227,0.15328,-6.1428
1007,83,fast,200,0.38,0,11,1.0000,1,1.12861,0.15029,-6.1003
1008,84,fast,0,0.38,0,0,0.0000,1,1.12539,0.14778,-6.0796
1009,84,fast,5,0.38,0,1,0.0250,1,1.12769,0.15193,-5.3751
1010,84,fast,10,0.38,0,2,0.0500,1,1.12357,0.14715,-5.4647
1011,84,fast,15,0.38,0,3,0.0750,1,1.12168,0.14471,-5.4853
1012,84,fast,20,0.38,0,4,0.1000,1,1.12353,0.14663,-5.4896
1013,84,fast,30,0.38,0,5,0.1500,1,1.12329,0.14741,-5.4828
1014,84,fast,40,0.38,0,6,0.2000,1,1.12543,0.14850,-5.4792
1015,84,fast,50,0.38,0,7,0.2500,1,1.12511,0.14759,-5.4655
1016,84,fast,75,0.38,0,8,0.3750,1,1.13032,0.14975,-6.2392
1017,84,fast,100,0.38,0,9,0.5000,1,1.13266,0.15301,-6.2249
1018,84,fast,150,0.38,0,10,0.7500,1,1.12728,0.14705,-6.2638
1019,84,fast,200,0.38,0,11,1.0000,1,1.12994,0.14946,-6.2122
1020,85,fast,0,0.38,0,0,0.0000,1,1.12120,0.14398,-5.9352
1021,85,fast,5,0.38,0,1,0.0250,1,1.12102,0.14561,-5.1725
1022,85,fast,10,0.38,0,2,0.0500,1,1.12203,0.14520,-5.4103
1023,85,fast,15,0.38,0,3,0.0750,1,1.12589,0.14732,-5.5168
1024,85,fast,20,0.38,0,4,0.1000,1,1.12857,0.15076,-5.9034
1025,85,fast,30,0.38,0,5,0.1500,1,1.13403,0.15626,-5.9562
1026,85,fast,40,0.38,0,6,0.2000,1,1.13180,0.15522,-5.9092
1027,85,fast,50,0.38,0,7,0.2500,1,1.13543,0.15984,-5.8977
1028,85,fast,75,0.38,0,8,0.3750,1,1.15012,0.17648,-6.2825
1029,85,fast,100,0.38,0,9,0.5000,1,1.15151,0.17747,-6.2783
1030,85,fast,150,0.38,0,10,0.7500,1,1.15172,0.17764,-6.2831
1031,85,fast,200,0.38,0,11,1.0000,1,1.15114,0.17681,-6.2582
1032,86,fast,0,0.38,0,0,0.0000,1,1.12284,0.14371,-6.1387
1033,86,fast,5,0.38,0,1,0.0250,1,1.12412,0.14661,-5.6606
1034,86,fast,10,0.38,0,2,0.0500,1,1.12499,0.14816,-5.5914
1035,86,fast,15,0.38,0,3,0.0750,1,1.12745,0.15109,-5.6116
1036,86,fast,20,0.38,0,4,0.1000,1,1.12571,0.14847,-5.5574
1037,86,fast,30,0.38,0,5,0.1500,1,1.12558,0.14854,-5.7160
1038,86,fast,40,0.38,0,6,0.2000,1,1.12623,0.14840,-5.7402
1039,86,fast,50,0.38,0,7,0.2500,1,1.12540,0.14833,-5.6826
1040,86,fast,75,0.38,0,8,0.3750,1,1.12646,0.14909,-5.8378
